"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 21, 2015","12,280","11,700","12,842","11,695","854.51K","0.19%"
"Jul 20, 2015","12,257","12,760","12,860","11,800","952.01K","-3.94%"
"Jul 17, 2015","12,760","12,700","12,796","12,392","598.41K","2.08%"
"Jul 16, 2015","12,500","13,240","13,240","12,245","905.88K","-5.59%"
"Jul 15, 2015","13,240","12,600","13,269","12,558","931.81K","6.57%"
"Jul 14, 2015","12,424","12,205","12,740","12,121","558.12K","3.69%"
"Jul 13, 2015","11,982","12,300","12,472","11,839","461.43K","-1.51%"
"Jul 10, 2015","12,166","12,500","12,627","12,122","591.49K","-0.52%"
"Jul 09, 2015","12,229","11,806","12,371","11,742","1.47M","6.34%"
"Jul 08, 2015","11,500","11,850","11,900","11,360","1.61M","-5.35%"
"Jul 07, 2015","12,150","12,980","13,248","11,745","1.22M","-6.54%"
"Jul 06, 2015","13,000","13,002","13,319","12,997","967.57K","-1.88%"
"Jul 03, 2015","13,249","13,900","14,000","13,200","763.69K","-5.72%"
"Jul 02, 2015","14,053","14,562","14,650","13,936","690.34K","-3.02%"
"Jul 01, 2015","14,490","14,862","14,999","14,270","518.92K","-4.01%"
"Jun 30, 2015","15,096","15,595","15,595","14,627","653.81K","-2.69%"
"Jun 29, 2015","15,513","15,243","15,881","15,243","348.38K","-1.70%"
"Jun 26, 2015","15,781","15,611","16,011","15,506","325.48K","-1.36%"
"Jun 25, 2015","15,998","15,596","16,279","15,461","572.59K","3.52%"
"Jun 24, 2015","15,454","15,725","15,732","15,342","552.87K","-2.47%"
"Jun 23, 2015","15,845","15,600","15,948","15,512","419.74K","0.92%"
"Jun 22, 2015","15,700","15,895","15,895","15,402","408.38K","0.45%"
"Jun 19, 2015","15,630","15,801","15,993","15,335","644.70K","-1.07%"
"Jun 18, 2015","15,799","16,100","16,638","15,738","961.27K","-1.87%"
"Jun 17, 2015","16,100","16,813","16,813","15,852","1.34M","-5.85%"
"Jun 15, 2015","17,100","17,100","17,340","16,845","373.17K","-0.67%"
"Jun 12, 2015","17,216","17,452","17,549","16,787","740.24K","-2.06%"
"Jun 11, 2015","17,579","16,910","17,710","16,910","879.17K","3.41%"
"Jun 10, 2015","16,999","16,030","16,999","16,030","415.90K","6.49%"
"Jun 09, 2015","15,963","16,151","16,799","15,963","741.86K","-1.16%"
"Jun 08, 2015","16,150","16,751","17,000","16,033","722.67K","-4.78%"
"Jun 05, 2015","16,961","16,500","17,495","16,150","701.98K","3.51%"
"Jun 04, 2015","16,386","16,699","16,900","16,081","481.85K","-2.15%"
"Jun 03, 2015","16,746","16,400","16,994","15,808","549.88K","2.11%"
"Jun 02, 2015","16,400","15,900","16,791","15,575","778.69K","3.14%"
"Jun 01, 2015","15,900","15,798","16,495","15,270","738.50K","2.58%"
"May 29, 2015","15,500","15,082","15,800","14,715","1.50M","2.77%"
"May 28, 2015","15,082","15,400","15,495","14,724","845.40K","-2.70%"
"May 27, 2015","15,500","15,100","15,720","14,632","666.29K","2.40%"
"May 26, 2015","15,137","15,155","15,570","15,049","650.56K","1.92%"
"May 25, 2015","14,852","14,811","14,932","14,446","166.76K","0.48%"
"May 22, 2015","14,781","15,125","15,278","14,635","417.26K","-1.10%"
"May 21, 2015","14,945","14,652","15,300","14,503","364.97K","3.07%"
"May 20, 2015","14,500","15,300","15,300","14,410","620.90K","-5.84%"
"May 19, 2015","15,400","16,450","16,461","14,835","637.03K","-4.77%"
"May 18, 2015","16,171","15,910","16,620","15,563","515.80K","2.52%"
"May 15, 2015","15,774","16,000","16,378","15,724","269.00K","-1.58%"
"May 14, 2015","16,028","16,234","16,357","15,303","915.92K","-2.68%"
"May 13, 2015","16,470","16,708","17,169","16,200","625.74K","-0.60%"
"May 12, 2015","16,570","16,053","16,991","16,053","480.67K","3.50%"
"May 11, 2015","16,010","16,427","16,660","15,569","674.95K","-0.90%"
"May 08, 2015","16,155","16,850","17,496","16,006","950.87K","-3.49%"
"May 07, 2015","16,739","18,300","18,451","16,739","981.64K","-9.89%"
"May 06, 2015","18,576","18,450","19,961","18,204","1.46M","0.90%"
"May 05, 2015","18,411","16,699","18,538","16,557","1.30M","10.25%"
"May 04, 2015","16,700","16,555","16,991","16,374","1.19M","4.27%"
"Apr 30, 2015","16,016","16,200","16,620","15,650","1.44M","-3.23%"
"Apr 29, 2015","16,550","17,490","17,490","16,097","2.33M","-4.61%"
"Apr 28, 2015","17,350","16,150","17,731","16,150","2.48M","8.44%"
"Apr 24, 2015","16,000","14,513","16,033","14,513","1.73M","10.90%"
"Apr 23, 2015","14,427","13,401","14,427","13,350","1.62M","8.29%"
"Apr 22, 2015","13,322","12,855","13,343","12,801","1.44M","3.51%"
"Apr 21, 2015","12,870","13,049","13,295","12,779","1.54M","-1.16%"
"Apr 20, 2015","13,021","13,000","13,198","12,951","1.01M","0.16%"
"Apr 17, 2015","13,000","13,100","13,337","12,775","989.10K","-1.04%"
"Apr 16, 2015","13,137","13,340","13,349","12,925","1.12M","1.84%"
"Apr 15, 2015","12,900","13,015","13,159","12,041","1.10M","-0.81%"
"Apr 14, 2015","13,005","12,655","13,300","12,352","982.36K","2.05%"
"Apr 13, 2015","12,744","13,540","13,600","12,630","966.80K","-6.29%"
"Apr 10, 2015","13,600","14,120","14,135","13,501","720.21K","-4.09%"
"Apr 09, 2015","14,180","14,495","14,495","13,902","695.02K","-2.54%"
"Apr 08, 2015","14,550","14,028","14,770","13,905","788.36K","4.68%"
"Apr 07, 2015","13,900","14,010","14,301","13,796","1.08M","-0.64%"
"Apr 02, 2015","13,990","14,865","14,949","13,948","748.60K","-5.89%"
"Apr 01, 2015","14,865","15,420","15,500","14,855","707.65K","-4.71%"
"Mar 31, 2015","15,600","15,680","15,793","15,300","733.12K","0.28%"
"Mar 30, 2015","15,556","15,925","15,998","15,336","580.12K","-2.32%"
"Mar 27, 2015","15,925","16,300","16,649","15,606","858.94K","-3.01%"
"Mar 26, 2015","16,420","16,476","17,129","16,100","577.58K","-0.48%"
"Mar 25, 2015","16,500","17,000","17,139","16,400","424.79K","-2.40%"
"Mar 24, 2015","16,905","17,949","17,949","16,690","584.38K","-4.72%"
"Mar 23, 2015","17,743","18,000","18,259","17,508","500.59K","-0.93%"
"Mar 20, 2015","17,910","16,751","18,487","16,345","2.23M","8.11%"
"Mar 19, 2015","16,567","16,500","16,989","16,380","1.16M","2.51%"
"Mar 18, 2015","16,162","16,802","17,100","16,001","625.38K","-3.79%"
"Mar 17, 2015","16,799","16,865","17,488","16,780","549.39K","-1.92%"
"Mar 16, 2015","17,127","17,450","17,699","16,905","504.54K","-2.48%"
"Mar 13, 2015","17,563","17,701","18,114","17,321","615.65K","-0.21%"
"Mar 12, 2015","17,600","17,626","17,799","17,171","503.92K","1.39%"
"Mar 11, 2015","17,359","17,701","18,030","17,330","835.36K","-3.02%"
"Mar 10, 2015","17,900","18,819","19,000","17,875","676.52K","-4.88%"
"Mar 09, 2015","18,819","19,640","19,705","18,801","1.30M","-7.30%"
"Mar 06, 2015","20,300","20,901","21,190","19,678","704.89K","-2.87%"
"Mar 05, 2015","20,900","21,901","21,901","20,900","1.15M","-4.57%"
"Mar 04, 2015","21,901","22,400","22,499","21,850","171.57K","-0.43%"
"Mar 03, 2015","21,995","22,700","22,875","21,800","372.45K","-2.58%"
"Mar 02, 2015","22,577","22,635","23,157","22,577","224.15K","-1.41%"
"Feb 27, 2015","22,900","23,150","23,177","22,571","393.32K","-1.08%"
"Feb 26, 2015","23,150","22,830","23,275","22,601","236.72K","1.40%"
"Feb 25, 2015","22,830","22,825","23,240","22,300","226.01K","0.18%"
"Feb 24, 2015","22,788","22,800","22,977","22,340","229.24K","-0.07%"
"Feb 23, 2015","22,804","23,200","23,274","22,736","271.00K","-0.72%"
"Feb 20, 2015","22,969","22,800","23,200","22,714","173.61K","0.74%"
"Feb 19, 2015","22,800","22,900","23,085","22,674","241.58K","-0.65%"
"Feb 18, 2015","22,950","22,720","23,234","22,713","271.00K","0.09%"
"Feb 17, 2015","22,930","23,380","23,495","22,515","364.61K","-2.01%"
"Feb 16, 2015","23,400","23,185","23,549","23,051","167.18K","0.66%"
"Feb 13, 2015","23,247","22,463","23,470","22,463","421.90K","3.49%"
"Feb 12, 2015","22,463","22,815","22,997","22,200","285.57K","-1.54%"
"Feb 11, 2015","22,815","22,999","22,999","22,543","325.62K","-0.37%"
"Feb 10, 2015","22,900","23,750","23,750","22,770","527.84K","-3.37%"
"Feb 09, 2015","23,698","23,500","23,800","23,000","169.49K","2.56%"
"Feb 06, 2015","23,106","23,300","23,633","22,789","402.91K","-1.25%"
"Feb 05, 2015","23,399","23,200","23,899","23,026","353.34K","0.86%"
"Feb 04, 2015","23,200","23,160","23,896","22,735","373.69K","0.21%"
"Feb 03, 2015","23,152","22,495","23,539","22,099","315.66K","5.21%"
"Feb 02, 2015","22,006","22,485","22,850","21,703","243.30K","-2.06%"
"Jan 30, 2015","22,470","21,999","22,500","21,650","480.92K","4.34%"
"Jan 29, 2015","21,535","22,004","22,397","21,535","241.87K","-2.86%"
"Jan 28, 2015","22,169","21,665","22,681","21,458","495.59K","3.64%"
"Jan 27, 2015","21,390","21,670","22,129","21,185","279.21K","-1.22%"
"Jan 26, 2015","21,654","22,300","22,300","21,205","495.44K","-3.47%"
"Jan 23, 2015","22,432","23,003","23,100","22,400","551.14K","-1.94%"
"Jan 22, 2015","22,875","23,136","23,370","22,600","437.21K","0.28%"
"Jan 21, 2015","22,811","23,399","23,399","22,811","194.09K","-1.25%"
"Jan 20, 2015","23,100","22,723","23,378","22,650","243.17K","1.66%"
"Jan 19, 2015","22,723","22,628","23,099","22,530","287.25K","0.54%"
"Jan 16, 2015","22,600","22,900","23,330","22,524","472.14K","-1.28%"
"Jan 15, 2015","22,892","23,500","23,650","22,672","416.27K","-2.17%"
"Jan 14, 2015","23,400","24,150","24,296","23,212","238.33K","-5.88%"
"Jan 13, 2015","24,862","24,150","25,102","23,700","326.48K","3.54%"
"Jan 12, 2015","24,013","24,420","24,681","23,598","249.97K","-2.19%"
"Jan 09, 2015","24,550","24,611","24,800","24,038","226.15K","-0.25%"
"Jan 08, 2015","24,611","24,510","24,800","24,025","145.56K","1.26%"
"Jan 07, 2015","24,305","24,390","24,798","23,948","167.32K","-0.31%"
"Jan 06, 2015","24,381","23,300","24,647","23,300","337.02K","4.25%"
"Jan 05, 2015","23,387","24,745","24,852","23,353","271.38K","-5.32%"
"Jan 02, 2015","24,700","24,000","24,700","23,500","104.90K","2.96%"
"Dec 31, 2014","23,990","24,069","24,100","23,712","26.91K","1.64%"
"Dec 30, 2014","23,604","24,095","24,294","23,501","202.30K","-3.48%"
"Dec 29, 2014","24,456","23,361","24,507","23,361","146.21K","4.96%"
"Dec 24, 2014","23,300","23,700","23,700","23,242","55.75K","-1.27%"
"Dec 23, 2014","23,600","24,416","24,416","23,411","159.81K","-1.94%"
"Dec 22, 2014","24,067","24,350","25,500","24,000","203.73K","-2.56%"
"Dec 19, 2014","24,700","23,950","24,700","23,681","469.71K","4.96%"
"Dec 18, 2014","23,532","23,670","23,981","23,270","971.00K","0.61%"
"Dec 17, 2014","23,389","23,000","23,663","22,003","389.42K","0.71%"
"Dec 15, 2014","23,225","23,500","24,243","23,009","230.12K","-2.10%"
"Dec 12, 2014","23,724","23,850","24,363","23,296","407.51K","-0.53%"
"Dec 11, 2014","23,850","24,543","25,300","23,743","347.07K","-4.26%"
"Dec 10, 2014","24,912","24,030","25,100","23,503","417.09K","2.63%"
"Dec 09, 2014","24,274","24,447","24,699","23,600","475.05K","-3.11%"
"Dec 08, 2014","25,053","24,687","25,402","24,353","263.86K","1.54%"
"Dec 05, 2014","24,673","25,250","25,394","24,500","232.03K","-2.66%"
"Dec 04, 2014","25,347","26,000","26,200","25,038","258.93K","-1.93%"
"Dec 03, 2014","25,847","26,294","26,500","25,676","303.13K","-1.70%"
"Dec 02, 2014","26,294","25,065","26,404","24,900","629.52K","4.97%"
"Dec 01, 2014","25,050","25,390","25,513","24,108","390.01K","-2.80%"
"Nov 28, 2014","25,771","25,915","26,467","25,377","414.17K","-2.19%"
"Nov 27, 2014","26,349","26,000","26,646","25,622","167.48K","1.07%"
"Nov 26, 2014","26,070","26,538","26,538","25,851","183.91K","-1.76%"
"Nov 25, 2014","26,538","26,150","26,538","25,810","400.13K","1.17%"
"Nov 24, 2014","26,232","26,699","27,371","26,124","354.41K","-1.66%"
"Nov 21, 2014","26,675","24,625","26,749","24,625","728.83K","7.90%"
"Nov 20, 2014","24,721","24,899","24,972","24,180","335.24K","-1.51%"
"Nov 19, 2014","25,100","25,300","25,699","24,926","458.09K","-3.09%"
"Nov 18, 2014","25,900","26,390","26,400","25,755","277.25K","-2.26%"
"Nov 17, 2014","26,500","25,590","26,800","25,584","328.33K","2.91%"
"Nov 14, 2014","25,751","26,300","26,500","25,350","469.44K","-3.01%"
"Nov 13, 2014","26,550","26,550","27,000","26,100","251.22K","-1.28%"
"Nov 12, 2014","26,894","27,100","27,100","26,270","361.72K","-0.61%"
"Nov 11, 2014","27,060","27,569","27,569","26,506","425.70K","-2.11%"
"Nov 10, 2014","27,642","28,401","28,499","27,001","441.28K","-1.70%"
"Nov 07, 2014","28,120","28,000","28,375","27,564","177.03K","0.92%"
"Nov 06, 2014","27,865","27,650","27,869","27,499","192.09K","0.45%"
"Nov 05, 2014","27,739","28,490","28,490","27,475","357.40K","-1.41%"
"Nov 04, 2014","28,136","28,349","28,349","27,477","301.69K","0.00%"
"Nov 03, 2014","28,136","27,545","28,376","27,036","186.69K","2.15%"
"Oct 31, 2014","27,545","27,700","28,166","27,446","288.59K","-0.29%"
"Oct 30, 2014","27,625","28,164","28,312","27,300","410.08K","-3.07%"
"Oct 29, 2014","28,500","28,500","28,500","27,768","190.46K","0.87%"
"Oct 28, 2014","28,255","27,350","28,400","27,157","214.50K","2.75%"
"Oct 27, 2014","27,500","28,100","28,459","27,026","418.50K","-1.61%"
"Oct 24, 2014","27,950","28,267","28,600","27,400","249.36K","-0.94%"
"Oct 23, 2014","28,214","28,878","29,843","27,501","646.75K","-2.70%"
"Oct 22, 2014","28,997","28,675","29,920","28,204","712.79K","1.12%"
"Oct 21, 2014","28,675","28,690","28,993","28,287","501.17K","-1.12%"
"Oct 20, 2014","29,000","30,278","30,431","28,850","463.12K","-2.56%"
"Oct 17, 2014","29,761","29,000","30,333","28,689","1.71M","1.94%"
"Oct 16, 2014","29,195","28,480","29,195","28,117","758.69K","2.65%"
"Oct 15, 2014","28,440","29,000","29,283","28,106","790.23K","-1.59%"
"Oct 14, 2014","28,900","27,713","29,260","27,400","1.13M","5.07%"
"Oct 13, 2014","27,506","26,555","27,967","26,555","452.67K","3.08%"
"Oct 10, 2014","26,684","26,300","27,272","25,899","356.27K","-0.62%"
"Oct 09, 2014","26,850","26,870","27,634","26,480","551.65K","1.90%"
"Oct 08, 2014","26,350","26,900","27,235","26,188","556.94K","-3.30%"
"Oct 07, 2014","27,250","28,200","28,461","26,799","419.88K","-2.58%"
"Oct 06, 2014","27,972","26,465","28,041","26,400","405.73K","4.89%"
"Oct 03, 2014","26,668","27,011","27,370","26,405","340.67K","-1.19%"
"Oct 02, 2014","26,989","26,500","27,213","26,300","458.74K","1.44%"
"Oct 01, 2014","26,605","26,615","26,653","26,311","380.13K","-0.18%"
"Sep 30, 2014","26,653","26,281","26,669","26,021","557.36K","2.11%"
"Sep 29, 2014","26,103","26,400","26,574","25,833","313.06K","-1.30%"
"Sep 26, 2014","26,447","26,098","26,670","25,833","237.32K","0.50%"
"Sep 25, 2014","26,316","26,950","26,950","26,083","592.88K","-1.65%"
"Sep 23, 2014","26,758","27,010","27,150","25,788","716.82K","-0.86%"
"Sep 22, 2014","26,990","28,150","28,150","26,749","472.69K","-5.89%"
"Sep 19, 2014","28,680","29,400","29,400","28,200","858.02K","-1.16%"
"Sep 18, 2014","29,018","29,200","29,646","28,650","557.51K","-0.62%"
"Sep 17, 2014","29,200","29,560","29,815","29,001","334.81K","-1.02%"
"Sep 16, 2014","29,500","29,650","29,936","28,806","474.96K","0.84%"
"Sep 15, 2014","29,254","29,300","29,735","28,532","507.66K","-0.00%"
"Sep 12, 2014","29,255","29,175","29,438","28,501","421.56K","1.40%"
"Sep 11, 2014","28,850","28,600","29,000","28,517","307.62K","1.14%"
"Sep 10, 2014","28,525","29,700","29,701","28,051","747.30K","-4.20%"
"Sep 09, 2014","29,775","29,876","30,611","29,416","336.33K","-0.08%"
"Sep 08, 2014","29,800","29,799","29,988","29,202","447.24K","0.88%"
"Sep 05, 2014","29,540","30,940","30,989","29,205","654.17K","-4.71%"
"Sep 04, 2014","31,000","30,800","31,200","30,543","460.67K","0.79%"
"Sep 03, 2014","30,757","31,720","31,720","30,374","944.57K","-2.97%"
"Sep 02, 2014","31,699","32,000","32,200","31,629","336.63K","-0.79%"
"Sep 01, 2014","31,950","32,000","32,099","31,621","87.35K","0.31%"
"Aug 29, 2014","31,850","31,976","32,195","31,617","283.29K","-0.28%"
"Aug 28, 2014","31,939","32,800","32,800","31,851","813.25K","-3.01%"
"Aug 27, 2014","32,930","33,295","33,589","32,901","331.53K","-1.32%"
"Aug 26, 2014","33,371","33,647","33,647","33,225","198.77K","-0.68%"
"Aug 25, 2014","33,600","33,352","33,754","33,352","1.39M","0.52%"
"Aug 22, 2014","33,425","33,639","33,640","33,279","323.40K","-0.42%"
"Aug 21, 2014","33,566","33,460","33,750","33,300","279.32K","0.05%"
"Aug 20, 2014","33,550","33,724","33,800","33,475","283.74K","-0.45%"
"Aug 19, 2014","33,700","33,965","34,174","33,575","244.48K","-0.15%"
"Aug 18, 2014","33,750","33,501","33,979","33,501","322.17K","0.15%"
"Aug 15, 2014","33,700","34,363","34,363","33,289","627.78K","-0.87%"
"Aug 14, 2014","33,995","34,100","34,376","33,823","241.01K","-0.63%"
"Aug 13, 2014","34,209","34,700","34,799","34,145","342.40K","-1.69%"
"Aug 12, 2014","34,796","34,994","35,078","34,534","290.26K","0.03%"
"Aug 11, 2014","34,786","34,800","34,800","34,101","500.89K","-2.83%"
"Aug 08, 2014","35,800","35,863","36,054","35,330","348.23K","-0.18%"
"Aug 07, 2014","35,863","36,050","36,449","35,708","122.89K","-0.52%"
"Aug 06, 2014","36,050","36,190","36,303","35,812","315.93K","-0.54%"
"Aug 05, 2014","36,247","37,495","37,495","36,100","408.13K","-3.04%"
"Aug 04, 2014","37,383","36,900","37,504","36,900","187.11K","1.04%"
"Aug 01, 2014","36,999","37,320","37,400","36,180","414.60K","-1.35%"
"Jul 31, 2014","37,504","37,999","37,999","37,200","260.19K","-1.04%"
"Jul 30, 2014","37,900","37,522","38,243","37,380","203.90K","-0.26%"
"Jul 29, 2014","38,000","37,500","38,335","37,478","598.76K","2.10%"
"Jul 28, 2014","37,220","37,023","37,653","36,528","342.75K","0.51%"
"Jul 25, 2014","37,031","36,299","37,216","36,033","700.20K","2.86%"
"Jul 24, 2014","36,000","35,175","36,279","35,087","942.85K","2.47%"
"Jul 23, 2014","35,131","34,380","35,404","34,380","474.60K","2.32%"
"Jul 22, 2014","34,334","34,355","34,800","34,100","517.78K","0.95%"
"Jul 21, 2014","34,011","33,850","34,449","33,512","930.23K","0.96%"
"Jul 18, 2014","33,688","33,901","33,973","33,501","853.20K","-1.21%"
"Jul 17, 2014","34,100","34,200","34,500","33,907","396.49K","-0.29%"
"Jul 16, 2014","34,200","34,300","34,300","34,007","884.00K","0.03%"
"Jul 15, 2014","34,190","34,501","34,501","33,840","660.06K","-0.90%"
"Jul 14, 2014","34,500","34,100","34,699","34,100","443.23K","1.17%"
"Jul 11, 2014","34,100","34,620","34,780","34,010","375.15K","-0.97%"
"Jul 10, 2014","34,435","34,500","34,774","34,138","578.58K","0.29%"
"Jul 09, 2014","34,336","34,000","34,360","33,852","298.95K","0.62%"
"Jul 08, 2014","34,126","34,350","34,488","33,771","523.35K","-0.51%"
"Jul 07, 2014","34,300","33,975","34,495","33,800","423.24K","0.88%"
"Jul 04, 2014","34,000","34,500","34,563","33,922","270.09K","-1.44%"
"Jul 03, 2014","34,497","33,999","34,754","33,801","637.00K","2.33%"
"Jul 02, 2014","33,710","34,400","34,400","33,536","686.97K","-1.22%"
"Jul 01, 2014","34,125","33,900","34,563","33,801","445.38K","0.66%"
"Jun 30, 2014","33,900","34,013","34,014","33,441","416.19K","-0.33%"
"Jun 27, 2014","34,013","34,300","34,583","34,013","241.42K","-1.14%"
"Jun 26, 2014","34,406","34,046","35,050","34,000","340.46K","1.05%"
"Jun 25, 2014","34,050","34,499","34,601","33,801","324.81K","-1.33%"
"Jun 24, 2014","34,508","34,900","34,965","34,002","290.85K","-0.98%"
"Jun 23, 2014","34,849","35,000","35,400","34,602","341.14K","0.89%"
"Jun 20, 2014","34,541","34,456","34,932","34,270","478.98K","0.26%"
"Jun 19, 2014","34,450","34,438","34,800","34,002","779.96K","1.61%"
"Jun 18, 2014","33,905","33,400","34,349","33,400","425.75K","1.51%"
"Jun 17, 2014","33,402","33,000","33,932","33,000","486.70K","-1.15%"
"Jun 13, 2014","33,789","33,515","33,789","33,010","325.76K","0.56%"
"Jun 12, 2014","33,600","34,260","34,300","33,506","505.70K","-2.14%"
"Jun 11, 2014","34,335","34,000","34,697","34,000","378.23K","0.54%"
"Jun 10, 2014","34,149","33,860","34,260","33,615","682.41K","1.05%"
"Jun 09, 2014","33,794","33,672","33,941","33,443","279.40K","0.88%"
"Jun 06, 2014","33,500","33,900","34,200","33,200","391.98K","-0.89%"
"Jun 05, 2014","33,800","33,929","33,965","33,364","727.35K","0.00%"
"Jun 04, 2014","33,800","33,000","33,823","33,000","361.65K","1.34%"
"Jun 03, 2014","33,352","34,270","34,270","32,405","854.55K","-0.74%"
"Jun 02, 2014","33,600","32,485","33,736","32,479","899.63K","4.03%"
"May 30, 2014","32,298","34,000","34,000","32,298","3.02M","-5.28%"
"May 29, 2014","34,100","35,469","35,469","33,608","765.90K","-2.99%"
"May 28, 2014","35,151","35,300","35,549","35,151","195.66K","-0.40%"
"May 27, 2014","35,291","35,628","35,736","35,125","302.88K","-1.01%"
"May 26, 2014","35,650","35,500","35,650","35,053","209.19K","0.42%"
"May 23, 2014","35,500","35,700","36,060","35,342","416.90K","-0.28%"
"May 22, 2014","35,600","35,551","36,171","35,400","512.54K","0.72%"
"May 21, 2014","35,346","35,498","35,499","35,135","399.93K","-0.29%"
"May 20, 2014","35,450","36,200","36,200","35,250","683.53K","-1.53%"
"May 19, 2014","36,000","36,949","36,949","35,826","670.45K","-2.71%"
"May 16, 2014","37,004","37,650","37,899","36,720","320.51K","-1.90%"
"May 15, 2014","37,720","38,125","38,125","37,312","295.82K","-0.74%"
"May 14, 2014","38,000","38,400","38,400","37,676","743.02K","-0.65%"
"May 13, 2014","38,250","37,888","38,400","37,800","277.26K","1.02%"
"May 12, 2014","37,865","37,231","37,865","37,231","217.54K","1.85%"
"May 09, 2014","37,177","38,000","38,227","37,140","303.47K","-2.00%"
"May 08, 2014","37,937","36,990","37,966","36,930","613.95K","2.73%"
"May 06, 2014","36,929","37,000","37,000","36,540","360.91K","0.21%"
"May 05, 2014","36,850","37,472","37,793","36,503","323.26K","-1.66%"
"May 02, 2014","37,472","37,692","37,918","37,300","406.06K","0.16%"
"Apr 30, 2014","37,414","37,501","37,884","37,000","427.58K","-0.23%"
"Apr 29, 2014","37,500","37,857","38,049","37,265","514.93K","-1.96%"
"Apr 25, 2014","38,250","38,000","38,500","37,726","315.28K","0.01%"
"Apr 24, 2014","38,246","38,699","38,699","38,106","722.35K","2.20%"
"Apr 23, 2014","37,423","37,640","38,164","37,202","347.96K","-0.04%"
"Apr 22, 2014","37,437","38,000","38,000","37,178","778.18K","-1.48%"
"Apr 17, 2014","38,000","39,022","39,215","37,403","1.19M","-3.78%"
"Apr 16, 2014","39,493","39,200","39,748","38,901","361.41K","1.43%"
"Apr 15, 2014","38,935","39,199","39,199","38,261","503.75K","-0.44%"
"Apr 14, 2014","39,107","39,700","39,700","38,824","310.07K","-1.74%"
"Apr 11, 2014","39,800","39,499","40,199","39,100","450.47K","-0.75%"
"Apr 10, 2014","40,100","40,000","40,295","39,443","579.39K","0.50%"
"Apr 09, 2014","39,900","39,199","39,983","39,000","1.06M","1.79%"
"Apr 08, 2014","39,200","38,500","39,200","37,612","890.84K","3.51%"
"Apr 07, 2014","37,870","38,300","39,310","37,500","503.75K","-2.40%"
"Apr 04, 2014","38,800","38,600","39,031","38,448","474.06K","0.91%"
"Apr 03, 2014","38,450","37,578","38,650","37,500","1.00M","2.28%"
"Apr 02, 2014","37,592","38,378","38,496","37,301","758.25K","-1.53%"
"Apr 01, 2014","38,175","37,920","38,360","37,920","374.54K","0.99%"
"Mar 31, 2014","37,800","38,000","38,003","37,301","350.75K","-0.21%"
"Mar 28, 2014","37,880","37,222","37,957","37,205","403.48K","2.23%"
"Mar 27, 2014","37,055","37,490","37,644","36,600","871.40K","-1.19%"
"Mar 26, 2014","37,500","37,000","37,799","36,900","1.19M","2.21%"
"Mar 25, 2014","36,690","36,295","36,850","36,006","874.36K","2.32%"
"Mar 24, 2014","35,859","35,899","36,040","35,500","392.81K","1.76%"
"Mar 20, 2014","35,240","35,320","35,820","35,103","795.57K","-0.03%"
"Mar 19, 2014","35,250","37,000","37,002","35,151","805.97K","-4.21%"
"Mar 18, 2014","36,801","36,500","36,801","36,042","1.55M","0.83%"
"Mar 17, 2014","36,499","35,660","36,689","35,600","1.12M","3.10%"
"Mar 14, 2014","35,400","36,515","36,604","34,804","1.87M","-4.03%"
"Mar 13, 2014","36,885","37,300","37,303","36,556","1.52M","0.23%"
"Mar 12, 2014","36,800","36,950","37,300","36,622","1.22M","-0.27%"
"Mar 11, 2014","36,900","39,250","39,477","36,521","2.50M","-5.38%"
"Mar 10, 2014","39,000","40,100","40,496","38,501","1.41M","-8.45%"
"Mar 07, 2014","42,600","43,800","43,800","42,600","911.50K","-2.40%"
"Mar 06, 2014","43,649","43,700","43,800","43,211","307.26K","1.03%"
"Mar 05, 2014","43,203","43,655","44,049","43,003","594.71K","-1.61%"
"Mar 04, 2014","43,912","43,920","44,535","43,723","351.69K","0.56%"
"Mar 03, 2014","43,666","44,180","44,180","43,377","368.37K","-2.01%"
"Feb 28, 2014","44,560","43,905","44,560","43,501","298.63K","1.85%"
"Feb 27, 2014","43,750","44,200","44,465","43,300","423.28K","-0.57%"
"Feb 26, 2014","44,000","44,700","45,076","43,607","267.58K","-1.57%"
"Feb 25, 2014","44,700","45,335","45,825","44,501","229.47K","-2.34%"
"Feb 24, 2014","45,769","46,490","46,490","45,464","184.49K","-1.57%"
"Feb 21, 2014","46,500","45,800","46,600","45,701","289.33K","1.97%"
"Feb 20, 2014","45,600","45,277","45,799","44,506","477.52K","0.00%"
"Feb 19, 2014","45,600","46,000","46,363","45,147","359.20K","-0.87%"
"Feb 18, 2014","46,000","45,835","46,000","45,203","377.07K","0.36%"
"Feb 17, 2014","45,835","45,100","46,113","44,601","254.85K","0.82%"
"Feb 14, 2014","45,463","44,000","46,000","44,000","529.45K","3.21%"
"Feb 13, 2014","44,050","44,990","44,990","43,453","447.17K","-2.11%"
"Feb 12, 2014","45,000","45,078","45,995","44,519","1.01M","1.32%"
"Feb 11, 2014","44,412","46,500","46,739","44,149","905.58K","-3.45%"
"Feb 10, 2014","46,000","45,803","46,171","45,030","383.65K","0.66%"
"Feb 07, 2014","45,700","46,100","46,120","45,128","493.24K","-0.65%"
"Feb 06, 2014","46,000","44,777","46,100","44,051","500.62K","3.51%"
"Feb 05, 2014","44,440","43,800","44,440","43,500","431.37K","2.08%"
"Feb 04, 2014","43,535","43,800","44,454","43,126","898.92K","-2.17%"
