"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 10, 2016","16,177","16,260","16,697","16,168","3.64M","-0.45%"
"Aug 08, 2016","16,250","16,190","16,328","16,050","855.48K","1.25%"
"Aug 05, 2016","16,050","16,128","16,294","15,864","2.03M","-0.31%"
"Aug 04, 2016","16,100","15,950","16,334","15,608","4.91M","3.21%"
"Aug 02, 2016","15,600","15,740","15,968","15,417","4.75M","-1.20%"
"Aug 01, 2016","15,790","15,530","15,940","15,468","3.09M","2.87%"
"Jul 29, 2016","15,349","15,550","15,748","15,240","1.85M","-0.62%"
"Jul 28, 2016","15,445","15,522","15,825","15,172","2.89M","-0.50%"
"Jul 27, 2016","15,522","15,496","15,595","15,208","1.56M","0.86%"
"Jul 26, 2016","15,390","15,307","15,500","15,120","1.97M","0.59%"
"Jul 25, 2016","15,300","15,070","15,389","14,962","2.39M","1.14%"
"Jul 22, 2016","15,128","14,850","15,189","14,850","756.62K","0.52%"
"Jul 21, 2016","15,050","14,959","15,067","14,720","1.60M","0.61%"
"Jul 20, 2016","14,959","14,900","15,262","14,726","1.62M","0.51%"
"Jul 19, 2016","14,883","14,598","14,883","14,421","2.18M","1.94%"
"Jul 18, 2016","14,600","14,595","14,725","14,401","2.92M","0.00%"
"Jul 15, 2016","14,600","14,351","14,670","14,200","3.53M","0.62%"
"Jul 14, 2016","14,510","14,366","14,654","14,259","3.20M","1.00%"
"Jul 13, 2016","14,366","14,370","14,538","14,100","2.10M","0.46%"
"Jul 12, 2016","14,300","14,050","14,319","14,050","1.69M","2.14%"
"Jul 11, 2016","14,000","14,040","14,139","13,833","1.04M","1.66%"
"Jul 08, 2016","13,772","13,421","13,998","13,318","1.80M","0.92%"
"Jul 07, 2016","13,646","13,500","13,775","13,411","1.17M","2.46%"
"Jul 06, 2016","13,318","13,750","13,750","13,250","2.96M","-4.34%"
"Jul 05, 2016","13,922","13,880","14,076","13,670","1.80M","-0.09%"
"Jul 04, 2016","13,934","13,991","14,378","13,890","1.57M","-0.40%"
"Jul 01, 2016","13,990","14,600","14,600","13,702","2.93M","-2.90%"
"Jun 30, 2016","14,408","14,480","14,556","14,203","2.23M","1.31%"
"Jun 29, 2016","14,222","14,758","14,758","14,000","3.79M","-1.51%"
"Jun 28, 2016","14,440","14,101","14,810","14,075","2.46M","3.77%"
"Jun 27, 2016","13,916","14,320","14,598","13,775","1.98M","-4.73%"
"Jun 24, 2016","14,607","14,301","14,900","14,301","2.23M","-4.64%"
"Jun 23, 2016","15,317","15,160","15,499","15,027","1.47M","1.12%"
"Jun 22, 2016","15,148","14,600","15,356","14,600","3.15M","4.19%"
"Jun 21, 2016","14,539","14,561","14,766","14,422","2.21M","-0.53%"
"Jun 20, 2016","14,617","14,700","14,926","14,444","1.54M","0.10%"
"Jun 17, 2016","14,603","14,230","14,603","14,121","1.77M","1.69%"
"Jun 15, 2016","14,360","14,400","14,680","14,183","4.29M","0.33%"
"Jun 14, 2016","14,313","14,409","14,499","14,025","2.40M","-1.22%"
"Jun 13, 2016","14,490","14,500","14,798","14,410","1.59M","-1.09%"
"Jun 10, 2016","14,650","14,806","15,022","14,546","2.51M","-1.01%"
"Jun 09, 2016","14,800","14,999","15,062","14,665","2.05M","-1.60%"
"Jun 08, 2016","15,040","15,350","15,423","14,900","2.12M","-2.88%"
"Jun 07, 2016","15,486","15,256","15,500","14,850","3.39M","0.55%"
"Jun 06, 2016","15,402","15,450","15,720","14,799","2.17M","0.42%"
"Jun 03, 2016","15,337","15,000","15,337","14,561","3.37M","2.93%"
"Jun 02, 2016","14,900","14,800","15,066","14,622","1.74M","1.51%"
"Jun 01, 2016","14,678","14,577","14,678","14,400","3.27M","0.57%"
"May 31, 2016","14,595","14,610","14,753","14,372","3.43M","-0.03%"
"May 30, 2016","14,600","14,770","14,773","14,550","1.22M","-0.21%"
"May 27, 2016","14,631","15,000","15,122","14,331","4.13M","-2.71%"
"May 26, 2016","15,038","14,611","15,199","14,531","5.04M","3.01%"
"May 25, 2016","14,599","14,542","14,999","14,516","4.60M","1.35%"
"May 24, 2016","14,405","14,100","14,419","13,810","3.58M","1.37%"
"May 23, 2016","14,211","14,138","14,400","13,980","1.76M","0.72%"
"May 20, 2016","14,110","13,700","14,157","13,600","3.31M","3.75%"
"May 19, 2016","13,600","13,799","13,799","13,400","2.02M","-1.24%"
"May 18, 2016","13,771","13,545","13,852","13,350","3.37M","1.51%"
"May 17, 2016","13,566","13,702","13,889","13,300","1.85M","-0.75%"
"May 16, 2016","13,669","13,850","13,850","13,417","1.88M","-0.71%"
"May 13, 2016","13,767","13,505","14,150","13,150","2.36M","1.23%"
"May 12, 2016","13,600","13,880","13,898","13,411","6.87M","-1.31%"
"May 11, 2016","13,780","13,679","13,894","13,408","2.55M","1.75%"
"May 10, 2016","13,543","13,775","13,800","13,521","3.53M","-1.51%"
"May 09, 2016","13,750","13,593","13,779","13,295","9.86M","3.00%"
"May 06, 2016","13,350","13,249","13,434","13,000","5.77M","1.44%"
"May 05, 2016","13,160","13,000","13,580","12,905","31.43M","-2.32%"
"May 04, 2016","13,472","13,800","13,820","13,472","2.67M","-2.94%"
"May 03, 2016","13,880","14,450","14,478","13,880","1.97M","-3.81%"
"Apr 29, 2016","14,430","14,700","14,803","14,421","2.30M","-3.58%"
"Apr 28, 2016","14,966","14,988","15,159","14,700","2.13M","3.34%"
"Apr 26, 2016","14,482","14,498","14,680","14,200","1.48M","0.67%"
"Apr 25, 2016","14,386","14,500","14,810","14,160","1.25M","-0.60%"
"Apr 22, 2016","14,473","14,949","14,949","14,376","1.59M","-2.62%"
"Apr 21, 2016","14,863","15,000","15,399","14,701","2.15M","-0.91%"
"Apr 20, 2016","15,000","14,288","15,100","14,091","3.76M","4.90%"
"Apr 19, 2016","14,300","14,600","14,687","14,061","3.09M","-1.99%"
"Apr 18, 2016","14,590","13,703","14,590","13,659","2.22M","4.21%"
"Apr 15, 2016","14,001","13,831","14,200","13,783","2.42M","1.80%"
"Apr 14, 2016","13,753","13,900","14,240","13,753","1.42M","-1.06%"
"Apr 13, 2016","13,900","14,045","14,389","13,320","1.20M","0.36%"
"Apr 12, 2016","13,850","13,574","13,918","13,546","1.61M","1.29%"
"Apr 11, 2016","13,674","13,650","13,761","13,217","1.26M","0.73%"
"Apr 08, 2016","13,575","13,133","13,591","13,035","3.29M","4.42%"
"Apr 07, 2016","13,000","13,370","13,484","12,557","2.56M","-1.52%"
"Apr 06, 2016","13,200","14,280","14,280","12,980","5.63M","-6.55%"
"Apr 05, 2016","14,125","14,499","14,499","13,915","2.72M","-2.52%"
"Apr 04, 2016","14,490","14,300","14,661","14,130","1.45M","-1.76%"
"Apr 01, 2016","14,750","14,974","14,974","14,500","2.04M","-1.40%"
"Mar 31, 2016","14,959","14,579","14,959","14,210","1.89M","2.59%"
"Mar 30, 2016","14,581","14,200","14,675","14,200","936.85K","3.57%"
"Mar 29, 2016","14,078","14,200","14,390","13,914","1.12M","-0.86%"
"Mar 24, 2016","14,200","14,475","14,475","13,979","1.49M","-1.90%"
"Mar 23, 2016","14,475","14,750","14,833","14,335","884.05K","-2.20%"
"Mar 22, 2016","14,800","14,899","14,899","14,355","1.98M","-1.33%"
"Mar 18, 2016","15,000","14,490","15,000","14,333","2.48M","3.59%"
"Mar 17, 2016","14,480","13,800","14,559","13,612","5.82M","6.67%"
"Mar 16, 2016","13,575","13,401","13,600","13,401","1.81M","0.41%"
"Mar 15, 2016","13,520","13,460","13,722","13,353","1.27M","0.45%"
"Mar 14, 2016","13,460","13,750","13,899","13,390","1.68M","-1.25%"
"Mar 11, 2016","13,630","13,700","13,898","13,516","1.20M","-0.15%"
"Mar 10, 2016","13,650","13,850","13,950","13,441","1.64M","-1.09%"
"Mar 09, 2016","13,801","14,100","14,349","13,700","1.95M","-2.05%"
"Mar 08, 2016","14,090","14,100","14,344","13,702","2.35M","0.71%"
"Mar 07, 2016","13,991","14,099","14,148","13,626","2.92M","0.65%"
"Mar 04, 2016","13,900","14,100","14,300","13,607","5.74M","-2.12%"
"Mar 03, 2016","14,201","14,500","14,800","14,201","4.61M","-1.67%"
"Mar 02, 2016","14,442","13,889","14,789","13,889","3.97M","3.98%"
"Mar 01, 2016","13,889","13,800","14,457","12,661","6.66M","2.13%"
"Feb 29, 2016","13,600","13,645","14,220","13,324","3.90M","-6.10%"
"Feb 26, 2016","14,483","15,000","15,149","14,483","1.39M","-2.05%"
"Feb 25, 2016","14,786","15,100","15,100","14,251","2.02M","1.27%"
"Feb 24, 2016","14,600","15,000","15,350","14,547","2.21M","-1.06%"
"Feb 23, 2016","14,756","15,300","15,350","14,704","1.58M","-3.93%"
"Feb 22, 2016","15,360","15,117","15,482","15,117","1.49M","1.47%"
"Feb 19, 2016","15,138","15,550","15,940","15,006","1.31M","-3.85%"
"Feb 18, 2016","15,744","14,933","16,049","14,933","3.98M","4.30%"
"Feb 17, 2016","15,095","14,965","15,463","14,845","2.06M","-0.04%"
"Feb 16, 2016","15,101","15,696","15,819","15,094","2.07M","-3.79%"
"Feb 15, 2016","15,696","14,800","15,708","14,800","2.86M","7.14%"
"Feb 12, 2016","14,650","14,120","14,795","13,820","1.56M","4.17%"
"Feb 11, 2016","14,064","14,000","14,294","13,672","1.62M","-2.33%"
"Feb 10, 2016","14,400","14,100","14,700","13,850","1.72M","3.13%"
"Feb 09, 2016","13,963","14,200","14,337","13,780","1.38M","-2.59%"
"Feb 08, 2016","14,334","14,091","14,651","13,960","1.24M","-1.48%"
"Feb 05, 2016","14,550","14,092","14,724","14,026","1.37M","1.53%"
"Feb 04, 2016","14,331","14,436","14,436","13,765","1.37M","4.23%"
"Feb 03, 2016","13,749","13,305","13,940","13,305","1.67M","0.50%"
"Feb 02, 2016","13,681","14,060","14,223","13,539","2.54M","-3.99%"
"Feb 01, 2016","14,250","14,479","14,599","14,000","3.29M","-1.01%"
"Jan 29, 2016","14,396","13,999","14,445","13,534","3.80M","5.08%"
"Jan 28, 2016","13,700","13,160","13,979","13,080","2.43M","4.23%"
"Jan 27, 2016","13,144","12,900","13,209","12,548","1.83M","1.89%"
"Jan 26, 2016","12,900","12,500","12,900","12,142","3.13M","1.30%"
"Jan 25, 2016","12,735","13,200","13,200","12,600","2.30M","-0.49%"
"Jan 22, 2016","12,798","12,350","13,414","12,350","2.58M","4.28%"
"Jan 21, 2016","12,273","12,501","12,633","12,149","2.27M","-2.93%"
"Jan 20, 2016","12,643","12,702","12,852","12,524","1.40M","-2.38%"
"Jan 19, 2016","12,951","12,806","13,231","12,806","1.32M","0.63%"
"Jan 18, 2016","12,870","12,725","13,056","12,725","1.66M","1.14%"
"Jan 15, 2016","12,725","13,038","13,038","12,647","1.60M","-2.30%"
"Jan 14, 2016","13,025","13,045","13,180","12,661","816.91K","-1.21%"
"Jan 13, 2016","13,184","12,610","13,580","12,610","2.62M","3.00%"
"Jan 12, 2016","12,800","12,350","13,200","11,955","1.90M","1.19%"
"Jan 11, 2016","12,650","12,955","12,955","12,300","1.42M","-4.17%"
"Jan 08, 2016","13,200","13,598","13,598","12,972","1.31M","1.54%"
"Jan 07, 2016","13,000","13,306","13,315","12,818","2.00M","-4.13%"
"Jan 06, 2016","13,560","13,412","13,760","13,146","1.01M","-1.85%"
"Jan 05, 2016","13,816","13,760","13,977","13,447","975.49K","1.59%"
"Jan 04, 2016","13,600","14,000","14,013","13,416","1.29M","-5.22%"
"Dec 31, 2015","14,349","14,355","14,399","14,054","364.32K","0.57%"
"Dec 30, 2015","14,268","14,459","14,818","14,100","957.31K","-1.00%"
"Dec 29, 2015","14,412","14,440","15,000","14,255","973.02K","-2.16%"
"Dec 28, 2015","14,730","14,999","15,189","14,539","328.05K","-1.14%"
"Dec 24, 2015","14,900","15,123","15,177","14,780","169.59K","-0.72%"
"Dec 23, 2015","15,008","14,557","15,159","14,500","1.11M","3.10%"
"Dec 22, 2015","14,557","14,501","14,761","14,271","859.07K","0.19%"
"Dec 21, 2015","14,529","14,663","14,736","14,042","1.08M","2.29%"
"Dec 18, 2015","14,204","14,190","14,500","13,900","1.55M","-1.02%"
"Dec 17, 2015","14,350","14,010","14,906","13,976","6.05M","1.38%"
"Dec 15, 2015","14,154","13,950","14,726","13,694","1.72M","1.67%"
"Dec 14, 2015","13,921","13,600","15,446","13,600","5.95M","8.89%"
"Dec 11, 2015","12,784","13,201","13,729","10,662","8.83M","-3.00%"
"Dec 10, 2015","13,179","15,000","15,000","13,170","8.64M","-14.53%"
"Dec 09, 2015","15,419","15,125","15,761","15,125","1.26M","1.94%"
"Dec 08, 2015","15,125","15,100","15,470","14,901","1.77M","0.13%"
"Dec 07, 2015","15,106","15,500","15,630","14,905","1.54M","0.31%"
"Dec 04, 2015","15,060","15,316","15,450","14,907","1.80M","-1.71%"
"Dec 03, 2015","15,322","15,700","15,700","15,228","1.58M","-1.90%"
"Dec 02, 2015","15,619","15,840","15,850","15,506","1.44M","-0.96%"
"Dec 01, 2015","15,770","15,973","16,146","15,601","1.55M","-0.75%"
"Nov 30, 2015","15,889","16,337","16,470","15,889","1.56M","-2.67%"
"Nov 27, 2015","16,325","16,400","16,710","16,201","883.64K","-0.83%"
"Nov 26, 2015","16,462","16,378","16,700","16,351","971.19K","0.51%"
"Nov 25, 2015","16,378","16,632","16,800","16,229","1.54M","-1.53%"
"Nov 24, 2015","16,632","16,896","17,194","16,602","965.38K","-2.25%"
"Nov 23, 2015","17,014","17,289","17,460","16,901","695.19K","-1.59%"
"Nov 20, 2015","17,289","17,091","17,519","16,958","1.24M","1.16%"
"Nov 19, 2015","17,091","16,470","17,150","16,470","1.50M","4.26%"
"Nov 18, 2015","16,392","16,741","16,821","16,308","1.16M","-2.45%"
"Nov 17, 2015","16,803","16,594","17,069","16,351","1.76M","2.46%"
"Nov 16, 2015","16,400","16,286","16,649","16,070","661.17K","0.55%"
"Nov 13, 2015","16,310","16,558","17,065","16,279","1.00M","-1.61%"
"Nov 12, 2015","16,577","17,049","17,500","16,317","1.66M","-2.49%"
"Nov 11, 2015","17,000","17,383","17,383","16,905","616.08K","-1.16%"
"Nov 10, 2015","17,200","17,640","17,640","17,041","957.78K","-1.71%"
"Nov 09, 2015","17,499","17,522","17,650","17,333","749.68K","-0.48%"
"Nov 06, 2015","17,583","17,799","17,925","17,252","941.28K","-1.91%"
"Nov 05, 2015","17,925","17,923","18,002","17,675","1.19M","-0.16%"
"Nov 04, 2015","17,953","17,811","18,099","17,650","885.27K","1.48%"
"Nov 03, 2015","17,691","18,000","18,099","17,572","935.12K","-0.48%"
"Nov 02, 2015","17,776","17,895","17,895","17,526","470.26K","0.09%"
"Oct 30, 2015","17,760","17,809","17,833","17,521","808.77K","0.27%"
"Oct 29, 2015","17,712","17,945","18,035","17,572","672.19K","-1.30%"
"Oct 28, 2015","17,945","17,697","18,034","17,577","961.14K","1.73%"
"Oct 27, 2015","17,640","17,630","17,888","17,572","671.32K","-1.40%"
"Oct 26, 2015","17,890","17,800","18,176","17,730","1.36M","0.74%"
"Oct 23, 2015","17,758","17,575","17,949","17,413","1.19M","2.00%"
"Oct 22, 2015","17,410","17,355","17,680","17,351","1.01M","-0.29%"
"Oct 21, 2015","17,460","17,700","17,710","17,412","1.13M","-1.17%"
"Oct 20, 2015","17,666","17,800","17,800","17,372","1.12M","-0.94%"
"Oct 19, 2015","17,833","17,380","17,849","17,363","1.31M","2.38%"
"Oct 16, 2015","17,418","17,268","17,592","17,120","1.24M","0.87%"
"Oct 15, 2015","17,267","17,466","17,574","17,205","688.53K","-0.37%"
"Oct 14, 2015","17,331","17,278","17,460","17,089","362.34K","-0.26%"
"Oct 13, 2015","17,377","17,350","17,498","17,001","914.22K","-0.70%"
"Oct 12, 2015","17,500","17,768","17,886","17,316","1.13M","-1.13%"
"Oct 09, 2015","17,700","17,694","17,900","17,537","896.03K","1.14%"
"Oct 08, 2015","17,500","17,738","17,893","17,371","768.07K","-2.23%"
"Oct 07, 2015","17,900","17,873","17,949","17,470","1.77M","0.65%"
"Oct 06, 2015","17,785","17,700","17,935","17,491","855.65K","-0.32%"
"Oct 05, 2015","17,842","17,536","17,842","17,417","984.72K","2.84%"
"Oct 02, 2015","17,350","17,310","17,501","17,157","828.05K","0.51%"
"Oct 01, 2015","17,262","17,026","17,500","17,026","736.98K","1.42%"
"Sep 30, 2015","17,020","17,070","17,189","16,647","1.70M","0.71%"
"Sep 29, 2015","16,900","16,600","16,968","16,500","1.31M","1.17%"
"Sep 28, 2015","16,705","17,128","17,230","16,631","586.58K","-2.47%"
"Sep 25, 2015","17,128","17,185","17,432","17,084","1.58M","-0.19%"
"Sep 23, 2015","17,160","17,200","17,510","17,085","967.80K","-0.42%"
"Sep 22, 2015","17,232","17,417","17,564","17,160","1.16M","-0.39%"
"Sep 21, 2015","17,300","17,700","17,700","17,270","1.04M","-2.26%"
"Sep 18, 2015","17,700","17,676","17,765","17,450","2.00M","0.14%"
"Sep 17, 2015","17,675","17,397","17,950","17,397","2.78M","2.11%"
"Sep 16, 2015","17,310","17,049","17,400","16,827","1.45M","2.12%"
"Sep 15, 2015","16,950","17,000","17,200","16,785","897.30K","-1.17%"
"Sep 14, 2015","17,150","17,084","17,377","17,084","712.37K","0.64%"
"Sep 11, 2015","17,041","17,170","17,292","16,745","816.29K","0.24%"
"Sep 10, 2015","17,001","16,820","17,246","16,666","907.60K","-0.58%"
"Sep 09, 2015","17,100","17,035","17,237","16,980","1.64M","1.18%"
"Sep 08, 2015","16,901","16,662","16,977","16,662","869.26K","1.81%"
"Sep 07, 2015","16,600","17,119","17,119","16,511","1.58M","-5.13%"
"Sep 04, 2015","17,498","17,450","17,639","17,274","1.28M","-0.58%"
"Sep 03, 2015","17,600","17,469","17,853","17,130","1.47M","1.88%"
"Sep 02, 2015","17,275","17,100","17,457","16,916","1.35M","1.48%"
"Sep 01, 2015","17,023","17,133","17,389","16,892","1.00M","-2.03%"
"Aug 31, 2015","17,376","17,235","17,500","17,076","1.14M","-0.37%"
"Aug 28, 2015","17,441","17,357","17,484","17,008","1.30M","0.98%"
"Aug 27, 2015","17,271","17,125","17,440","17,003","1.78M","2.01%"
"Aug 26, 2015","16,930","17,379","17,550","16,694","2.56M","-3.02%"
"Aug 25, 2015","17,457","17,011","17,698","16,900","2.01M","3.16%"
"Aug 24, 2015","16,922","16,954","17,369","16,472","2.41M","-2.59%"
"Aug 21, 2015","17,372","17,296","17,544","17,174","1.28M","-0.22%"
"Aug 20, 2015","17,410","17,530","17,631","17,210","1.12M","-1.25%"
"Aug 19, 2015","17,630","17,835","17,986","17,551","1.11M","-1.22%"
"Aug 18, 2015","17,848","18,034","18,034","17,620","1.25M","-1.03%"
"Aug 17, 2015","18,034","17,948","18,216","17,820","1.83M","0.79%"
"Aug 14, 2015","17,893","18,000","18,350","17,840","743.44K","-1.14%"
"Aug 13, 2015","18,100","18,132","18,306","17,900","894.17K","0.90%"
"Aug 12, 2015","17,938","18,450","18,450","17,850","1.37M","-3.04%"
"Aug 11, 2015","18,500","18,494","18,798","18,202","1.04M","0.00%"
"Aug 07, 2015","18,500","18,440","18,650","18,410","1.07M","0.36%"
"Aug 06, 2015","18,433","18,832","18,942","18,361","2.69M","-2.18%"
"Aug 05, 2015","18,843","19,007","19,148","18,666","1.64M","-0.59%"
"Aug 04, 2015","18,955","18,343","19,078","18,310","1.60M","2.82%"
"Aug 03, 2015","18,436","18,730","18,730","18,340","733.36K","-0.98%"
"Jul 31, 2015","18,619","18,320","18,809","18,251","1.69M","1.03%"
"Jul 30, 2015","18,430","18,499","18,552","18,250","1.10M","0.56%"
"Jul 29, 2015","18,328","18,777","18,988","18,051","2.34M","-1.94%"
"Jul 28, 2015","18,690","19,100","19,369","18,364","1.17M","-0.65%"
"Jul 27, 2015","18,813","18,531","18,983","18,484","1.03M","0.42%"
"Jul 24, 2015","18,734","18,892","19,168","18,507","969.03K","-1.24%"
"Jul 23, 2015","18,969","18,872","19,100","18,698","2.12M","0.78%"
"Jul 22, 2015","18,823","18,953","19,168","18,574","1.72M","-1.72%"
"Jul 21, 2015","19,153","19,019","19,153","18,844","1.58M","1.23%"
"Jul 20, 2015","18,920","18,870","19,008","18,662","597.01K","0.98%"
"Jul 17, 2015","18,737","18,843","18,989","18,633","1.85M","-0.13%"
"Jul 16, 2015","18,762","18,925","18,926","18,502","1.30M","0.39%"
"Jul 15, 2015","18,690","18,822","19,070","18,534","1.33M","-0.72%"
"Jul 14, 2015","18,825","18,900","19,054","18,633","726.75K","-0.10%"
"Jul 13, 2015","18,843","18,902","19,004","18,504","967.49K","-0.08%"
"Jul 10, 2015","18,859","18,730","18,994","18,649","1.15M","1.67%"
"Jul 09, 2015","18,550","18,242","18,697","18,111","988.47K","1.92%"
"Jul 08, 2015","18,200","17,656","18,397","17,585","1.57M","1.76%"
"Jul 07, 2015","17,886","18,201","18,450","17,667","900.81K","-2.14%"
"Jul 06, 2015","18,277","18,003","18,476","17,655","848.20K","-0.02%"
"Jul 03, 2015","18,280","18,103","18,326","18,078","454.33K","0.40%"
"Jul 02, 2015","18,208","18,281","18,365","17,950","594.52K","0.49%"
"Jul 01, 2015","18,119","18,200","18,383","17,997","846.16K","-0.98%"
"Jun 30, 2015","18,298","17,780","18,369","17,780","1.54M","3.18%"
"Jun 29, 2015","17,734","17,750","18,086","17,609","813.18K","-1.91%"
"Jun 26, 2015","18,079","18,132","18,267","17,901","672.50K","-0.66%"
"Jun 25, 2015","18,200","17,980","18,440","17,912","1.03M","1.11%"
"Jun 24, 2015","18,000","17,997","18,299","17,780","866.71K","-0.14%"
"Jun 23, 2015","18,026","17,945","18,245","17,822","1.16M","1.30%"
"Jun 22, 2015","17,794","17,632","17,888","17,271","1.37M","2.36%"
"Jun 19, 2015","17,384","17,600","17,675","17,384","1.15M","-1.82%"
"Jun 18, 2015","17,707","17,460","17,765","17,294","2.85M","1.21%"
"Jun 17, 2015","17,496","17,600","17,815","17,451","1.04M","-1.30%"
"Jun 15, 2015","17,727","17,820","18,171","17,577","968.39K","-1.31%"
"Jun 12, 2015","17,962","18,337","18,337","17,904","685.38K","-2.10%"
"Jun 11, 2015","18,348","18,158","18,440","18,143","1.01M","1.05%"
"Jun 10, 2015","18,158","18,127","18,240","18,019","897.86K","0.88%"
"Jun 09, 2015","18,000","17,900","18,166","17,777","1.36M","0.00%"
"Jun 08, 2015","18,000","17,860","18,102","17,730","898.52K","1.57%"
"Jun 05, 2015","17,721","17,600","17,830","17,478","844.31K","0.66%"
"Jun 04, 2015","17,605","17,457","17,724","17,001","1.62M","-0.37%"
"Jun 03, 2015","17,670","17,692","17,820","17,395","1.06M","-1.12%"
"Jun 02, 2015","17,870","17,871","17,916","17,372","1.12M","0.53%"
"Jun 01, 2015","17,775","17,668","17,948","17,521","809.00K","1.15%"
"May 29, 2015","17,573","17,883","17,883","17,573","1.26M","-1.41%"
"May 28, 2015","17,825","18,200","18,200","17,700","1.02M","-2.32%"
"May 27, 2015","18,249","17,854","18,249","17,414","1.75M","2.21%"
"May 26, 2015","17,854","18,440","18,440","17,833","610.52K","-2.31%"
"May 25, 2015","18,276","18,398","18,475","18,105","196.34K","0.36%"
"May 22, 2015","18,210","18,245","18,470","18,124","494.34K","-0.22%"
"May 21, 2015","18,250","18,436","18,498","18,153","383.62K","-0.87%"
"May 20, 2015","18,410","18,464","18,489","18,270","518.18K","-0.53%"
"May 19, 2015","18,509","18,490","18,798","18,348","514.41K","-0.89%"
"May 18, 2015","18,675","18,703","18,703","18,388","723.38K","0.51%"
"May 15, 2015","18,580","18,000","18,850","17,797","1.29M","4.08%"
"May 14, 2015","17,851","17,970","18,167","17,800","1.27M","-1.38%"
"May 13, 2015","18,100","18,290","18,290","18,023","681.03K","-1.04%"
"May 12, 2015","18,290","18,300","18,430","18,075","838.52K","-0.05%"
"May 11, 2015","18,300","18,810","18,810","18,300","1.27M","-1.73%"
"May 08, 2015","18,622","18,495","18,753","18,301","897.63K","1.16%"
"May 07, 2015","18,408","18,610","18,776","18,149","969.90K","-2.09%"
"May 06, 2015","18,800","18,882","18,897","18,623","607.55K","-0.69%"
"May 05, 2015","18,930","18,944","19,014","18,731","868.58K","0.90%"
"May 04, 2015","18,761","19,128","19,265","18,610","721.49K","-1.56%"
"Apr 30, 2015","19,058","19,226","19,226","18,991","994.37K","-0.21%"
"Apr 29, 2015","19,099","19,210","19,388","19,021","1.26M","-0.53%"
"Apr 28, 2015","19,200","19,049","19,309","18,813","1.81M","1.05%"
"Apr 24, 2015","19,000","18,900","19,240","18,849","837.67K","-0.39%"
"Apr 23, 2015","19,075","19,142","19,232","18,950","668.28K","0.63%"
"Apr 22, 2015","18,956","19,000","19,233","18,869","755.00K","-0.49%"
"Apr 21, 2015","19,050","18,689","19,284","18,600","2.73M","2.97%"
"Apr 20, 2015","18,501","18,475","18,689","18,475","701.42K","0.17%"
"Apr 17, 2015","18,470","18,450","18,599","18,205","955.59K","0.11%"
"Apr 16, 2015","18,450","18,449","18,450","18,290","1.02M","0.76%"
"Apr 15, 2015","18,311","18,500","18,598","18,311","851.72K","-1.03%"
"Apr 14, 2015","18,501","18,450","18,595","18,221","942.77K","0.28%"
"Apr 13, 2015","18,450","18,730","18,730","18,264","1.57M","-3.50%"
"Apr 10, 2015","19,120","19,299","19,360","18,951","1.14M","-0.26%"
"Apr 09, 2015","19,170","19,549","19,553","19,011","2.30M","-1.44%"
"Apr 08, 2015","19,450","19,249","19,450","18,813","1.69M","1.83%"
"Apr 07, 2015","19,100","19,000","19,799","18,995","2.41M","0.70%"
"Apr 02, 2015","18,967","19,000","19,296","18,690","944.10K","-0.14%"
"Apr 01, 2015","18,993","18,500","19,021","18,300","1.21M","2.66%"
"Mar 31, 2015","18,500","18,500","18,638","18,320","1.78M","-0.22%"
"Mar 30, 2015","18,540","18,380","18,650","18,348","934.60K","1.31%"
"Mar 27, 2015","18,300","18,350","18,398","17,904","682.40K","-0.22%"
"Mar 26, 2015","18,340","18,250","18,450","17,942","1.75M","-0.08%"
"Mar 25, 2015","18,355","18,500","18,694","18,266","1.23M","-1.61%"
"Mar 24, 2015","18,655","17,950","18,655","17,716","969.52K","4.18%"
"Mar 23, 2015","17,907","17,925","18,013","17,604","1.28M","-0.52%"
"Mar 20, 2015","18,000","18,498","18,498","17,867","1.21M","-2.30%"
"Mar 19, 2015","18,423","18,145","18,468","18,115","3.17M","1.73%"
"Mar 18, 2015","18,110","18,032","18,123","17,669","916.17K","0.43%"
"Mar 17, 2015","18,032","18,200","18,210","17,755","1.40M","0.77%"
"Mar 16, 2015","17,895","17,494","17,946","17,302","988.07K","2.84%"
"Mar 13, 2015","17,400","17,690","17,800","17,280","1.24M","-1.14%"
"Mar 12, 2015","17,600","17,556","18,228","17,221","2.54M","1.27%"
"Mar 11, 2015","17,380","17,480","17,585","17,322","1.31M","-0.63%"
"Mar 10, 2015","17,490","17,787","17,925","17,393","1.42M","-1.69%"
"Mar 09, 2015","17,791","18,141","18,141","17,675","1.46M","-2.39%"
"Mar 06, 2015","18,227","18,505","18,646","17,994","2.66M","-2.07%"
"Mar 05, 2015","18,612","18,700","18,843","18,475","2.33M","-0.47%"
"Mar 04, 2015","18,700","18,425","18,900","18,425","1.17M","1.49%"
"Mar 03, 2015","18,425","19,103","19,387","18,145","2.35M","-3.28%"
"Mar 02, 2015","19,050","19,430","19,430","19,000","538.62K","-1.16%"
"Feb 27, 2015","19,273","19,108","19,455","19,028","1.20M","-1.01%"
"Feb 26, 2015","19,470","19,540","19,540","19,101","886.24K","0.03%"
"Feb 25, 2015","19,464","18,970","19,600","18,970","1.68M","2.60%"
"Feb 24, 2015","18,970","18,950","19,336","18,701","850.78K","-0.17%"
