"Date","Price","Open","High","Low","Change %"
"Jan 21, 2015","11.5137","11.5840","11.6123","11.4712","-0.65%"
"Jan 20, 2015","11.5890","11.6250","11.6861","11.5680","-0.44%"
"Jan 19, 2015","11.6400","11.5400","11.6685","11.5380","0.79%"
"Jan 16, 2015","11.5490","11.5605","11.6155","11.5000","-0.13%"
"Jan 15, 2015","11.5640","11.4395","11.5697","11.4145","1.04%"
"Jan 14, 2015","11.4445","11.5250","11.6270","11.4197","-0.75%"
"Jan 13, 2015","11.5310","11.5213","11.5390","11.4684","0.04%"
"Jan 12, 2015","11.5263","11.4823","11.5495","11.4688","0.26%"
"Jan 09, 2015","11.4960","11.5770","11.6315","11.4640","-0.77%"
"Jan 08, 2015","11.5855","11.6738","11.7130","11.5480","-0.80%"
"Jan 07, 2015","11.6788","11.7140","11.7515","11.6700","-0.30%"
"Jan 06, 2015","11.7140","11.7030","11.7845","11.6571","0.05%"
"Jan 05, 2015","11.7080","11.7310","11.7585","11.6697","0.04%"
"Jan 02, 2015","11.7035","11.5488","11.7400","11.5438","1.35%"
"Jan 01, 2015","11.5475","11.5720","11.5757","11.5357","-0.20%"
"Dec 31, 2014","11.5710","11.5585","11.6012","11.5330","0.05%"
"Dec 30, 2014","11.5650","11.6190","11.6595","11.5429","-0.50%"
"Dec 29, 2014","11.6230","11.5868","11.6740","11.5773","0.20%"
"Dec 26, 2014","11.6001","11.6233","11.6417","11.5753","-0.14%"
"Dec 25, 2014","11.6164","11.6160","11.6617","11.6102","-0.20%"
"Dec 24, 2014","11.6400","11.6425","11.7045","11.6015","-0.08%"
"Dec 23, 2014","11.6492","11.5695","11.6640","11.5572","0.66%"
"Dec 22, 2014","11.5730","11.5900","11.6215","11.5250","0.01%"
"Dec 19, 2014","11.5718","11.5775","11.6595","11.5280","-0.09%"
"Dec 18, 2014","11.5825","11.6180","11.6830","11.4840","-0.31%"
"Dec 17, 2014","11.6185","11.6540","11.7735","11.4405","-0.36%"
"Dec 16, 2014","11.6600","11.7545","11.7825","11.5797","-0.85%"
"Dec 15, 2014","11.7595","11.5800","11.8195","11.5260","1.28%"
"Dec 12, 2014","11.6105","11.6275","11.7280","11.5805","-0.19%"
"Dec 11, 2014","11.6325","11.5340","11.6575","11.4675","0.81%"
"Dec 10, 2014","11.5390","11.4473","11.6063","11.4200","0.74%"
"Dec 09, 2014","11.4548","11.5365","11.5729","11.3900","-0.75%"
"Dec 08, 2014","11.5415","11.3700","11.5780","11.3390","1.64%"
"Dec 05, 2014","11.3558","11.1953","11.3878","11.1750","1.41%"
"Dec 04, 2014","11.1980","11.2160","11.2494","11.1530","-0.20%"
"Dec 03, 2014","11.2210","11.1205","11.2475","11.0972","0.86%"
"Dec 02, 2014","11.1255","10.9865","11.1465","10.9730","1.22%"
"Dec 01, 2014","10.9915","11.0800","11.1557","10.9565","-0.80%"
"Nov 28, 2014","11.0805","10.9710","11.0920","10.9710","0.95%"
"Nov 27, 2014","10.9760","10.9490","10.9955","10.9260","0.20%"
"Nov 26, 2014","10.9540","10.9609","11.0240","10.9385","-0.11%"
"Nov 25, 2014","10.9665","11.0170","11.0717","10.9311","-0.50%"
"Nov 24, 2014","11.0220","10.9550","11.0575","10.9220","0.53%"
"Nov 21, 2014","10.9635","10.9560","10.9960","10.9017","0.00%"
"Nov 20, 2014","10.9635","11.0510","11.0917","10.9320","-0.85%"
"Nov 19, 2014","11.0575","11.0290","11.0840","10.9977","0.21%"
"Nov 18, 2014","11.0340","11.1297","11.1347","10.9950","-0.88%"
"Nov 17, 2014","11.1323","11.0825","11.1465","11.0558","0.49%"
"Nov 14, 2014","11.0780","11.2041","11.2453","11.0680","-1.20%"
"Nov 13, 2014","11.2120","11.1903","11.2490","11.1570","0.15%"
"Nov 12, 2014","11.1953","11.2150","11.2578","11.1520","-0.22%"
"Nov 11, 2014","11.2200","11.2698","11.3365","11.2030","-0.48%"
"Nov 10, 2014","11.2740","11.2435","11.2825","11.1600","0.12%"
"Nov 07, 2014","11.2600","11.2553","11.3635","11.2160","-0.00%"
"Nov 06, 2014","11.2603","11.1417","11.2785","11.1064","1.02%"
"Nov 05, 2014","11.1471","11.0296","11.1860","11.0296","1.02%"
"Nov 04, 2014","11.0346","11.0710","11.0810","11.0160","-0.37%"
"Nov 03, 2014","11.0760","11.0415","11.0945","11.0080","0.33%"
"Oct 31, 2014","11.0395","10.8642","11.0775","10.8228","1.57%"
"Oct 30, 2014","10.8692","10.9440","10.9995","10.8517","-0.73%"
"Oct 29, 2014","10.9490","10.8430","10.9691","10.8220","0.94%"
"Oct 28, 2014","10.8470","10.9365","10.9605","10.8340","-0.85%"
"Oct 27, 2014","10.9398","10.9310","10.9953","10.9160","0.07%"
"Oct 24, 2014","10.9325","10.9700","11.0005","10.9200","-0.41%"
"Oct 23, 2014","10.9775","10.9955","11.0230","10.9200","-0.21%"
"Oct 22, 2014","11.0005","11.0450","11.0510","10.9700","-0.43%"
"Oct 21, 2014","11.0478","11.0140","11.0594","10.9580","0.26%"
"Oct 20, 2014","11.0190","11.0930","11.1060","11.0090","-0.56%"
"Oct 17, 2014","11.0805","11.1079","11.1425","11.0556","-0.29%"
"Oct 16, 2014","11.1129","11.0700","11.2030","11.0548","0.34%"
"Oct 15, 2014","11.0750","11.0460","11.1850","10.9644","0.19%"
"Oct 14, 2014","11.0535","11.0365","11.1300","11.0080","0.11%"
"Oct 13, 2014","11.0415","11.1173","11.1260","11.0025","-0.70%"
"Oct 10, 2014","11.1190","11.0575","11.1505","11.0445","0.52%"
"Oct 09, 2014","11.0620","11.0350","11.0990","10.9570","0.20%"
"Oct 08, 2014","11.0400","11.1810","11.2480","11.0220","-1.32%"
"Oct 07, 2014","11.1879","11.2075","11.2650","11.1560","-0.22%"
"Oct 06, 2014","11.2125","11.3380","11.3580","11.1968","-1.17%"
"Oct 03, 2014","11.3452","11.1780","11.3865","11.1750","1.43%"
"Oct 02, 2014","11.1850","11.2592","11.2747","11.1612","-0.72%"
"Oct 01, 2014","11.2665","11.2775","11.3580","11.2317","-0.16%"
"Sep 30, 2014","11.2850","11.2747","11.3520","11.2304","0.05%"
"Sep 29, 2014","11.2795","11.2101","11.3170","11.2095","0.45%"
"Sep 26, 2014","11.2285","11.2012","11.2630","11.1539","0.20%"
"Sep 25, 2014","11.2058","11.1292","11.2280","11.1247","0.70%"
"Sep 24, 2014","11.1282","11.1666","11.1787","11.1030","-0.41%"
"Sep 23, 2014","11.1740","11.1680","11.1810","11.0785","0.01%"
"Sep 22, 2014","11.1730","11.0663","11.1900","11.0385","0.84%"
"Sep 19, 2014","11.0795","11.0740","11.1130","10.9828","0.01%"
"Sep 18, 2014","11.0785","11.0225","11.1102","10.9610","0.47%"
"Sep 17, 2014","11.0265","10.8975","11.0485","10.8910","1.14%"
"Sep 16, 2014","10.9025","10.9605","11.0033","10.8665","-0.56%"
"Sep 15, 2014","10.9637","11.0051","11.0747","10.9575","-0.54%"
"Sep 12, 2014","11.0230","10.9605","11.0347","10.9465","0.55%"
"Sep 11, 2014","10.9630","10.9250","10.9968","10.8985","0.32%"
"Sep 10, 2014","10.9275","10.9210","11.0182","10.9035","0.02%"
"Sep 09, 2014","10.9255","10.8086","10.9562","10.7880","1.09%"
"Sep 08, 2014","10.8075","10.6990","10.8162","10.6888","1.06%"
"Sep 05, 2014","10.6938","10.7250","10.7647","10.6577","-0.35%"
"Sep 04, 2014","10.7312","10.6837","10.7315","10.5980","0.42%"
"Sep 03, 2014","10.6865","10.7355","10.7490","10.6667","-0.50%"
"Sep 02, 2014","10.7400","10.6732","10.7510","10.6660","0.60%"
"Sep 01, 2014","10.6760","10.6600","10.6865","10.6405","0.11%"
"Aug 29, 2014","10.6645","10.6231","10.6725","10.5852","0.39%"
"Aug 28, 2014","10.6229","10.6050","10.6845","10.5990","0.13%"
"Aug 27, 2014","10.6095","10.6745","10.6870","10.5960","-0.66%"
"Aug 26, 2014","10.6795","10.7040","10.7170","10.6620","-0.26%"
"Aug 25, 2014","10.7070","10.6801","10.7250","10.6720","0.11%"
"Aug 22, 2014","10.6957","10.7037","10.7335","10.6690","-0.11%"
"Aug 21, 2014","10.7075","10.7327","10.7460","10.6537","-0.26%"
"Aug 20, 2014","10.7355","10.6438","10.7410","10.6395","0.83%"
"Aug 19, 2014","10.6474","10.5985","10.6617","10.5910","0.41%"
"Aug 18, 2014","10.6035","10.5975","10.6380","10.5653","0.10%"
"Aug 15, 2014","10.5930","10.5428","10.6265","10.5272","0.42%"
"Aug 14, 2014","10.5488","10.5652","10.5995","10.5166","-0.20%"
"Aug 13, 2014","10.5698","10.6230","10.6425","10.5610","-0.54%"
"Aug 12, 2014","10.6269","10.6233","10.6775","10.6104","-0.01%"
"Aug 11, 2014","10.6281","10.6700","10.7155","10.6167","-0.29%"
"Aug 08, 2014","10.6590","10.7627","10.8315","10.6480","-1.01%"
"Aug 07, 2014","10.7677","10.6997","10.7872","10.6837","0.63%"
"Aug 06, 2014","10.7000","10.7522","10.8200","10.6847","-0.36%"
"Aug 05, 2014","10.7388","10.6512","10.7750","10.6163","0.78%"
"Aug 04, 2014","10.6562","10.6600","10.7060","10.6370","-0.21%"
"Aug 01, 2014","10.6787","10.7025","10.7695","10.6300","-0.26%"
"Jul 31, 2014","10.7065","10.6660","10.7375","10.6425","0.33%"
"Jul 30, 2014","10.6710","10.5967","10.7140","10.5669","0.65%"
"Jul 29, 2014","10.6017","10.5605","10.6245","10.5490","0.36%"
"Jul 28, 2014","10.5632","10.5020","10.5835","10.4850","0.48%"
"Jul 25, 2014","10.5125","10.5220","10.5475","10.4813","-0.14%"
"Jul 24, 2014","10.5270","10.5090","10.5423","10.4615","0.18%"
"Jul 23, 2014","10.5085","10.5640","10.5730","10.4790","-0.57%"
"Jul 22, 2014","10.5690","10.5990","10.6385","10.5562","-0.32%"
"Jul 21, 2014","10.6032","10.6466","10.6630","10.5943","-0.40%"
"Jul 18, 2014","10.6463","10.7550","10.7590","10.6359","-1.08%"
"Jul 17, 2014","10.7620","10.6747","10.7630","10.6415","0.77%"
"Jul 16, 2014","10.6797","10.7070","10.7270","10.6584","-0.30%"
"Jul 15, 2014","10.7120","10.6730","10.7270","10.6310","0.31%"
"Jul 14, 2014","10.6793","10.7147","10.7473","10.6700","-0.32%"
"Jul 11, 2014","10.7140","10.6940","10.7375","10.6900","0.19%"
"Jul 10, 2014","10.6941","10.6637","10.7528","10.6575","0.24%"
"Jul 09, 2014","10.6690","10.6795","10.7153","10.6494","-0.15%"
"Jul 08, 2014","10.6845","10.7738","10.7810","10.6700","-0.87%"
"Jul 07, 2014","10.7788","10.7425","10.8250","10.7425","0.13%"
"Jul 04, 2014","10.7645","10.7410","10.7660","10.7119","0.17%"
"Jul 03, 2014","10.7460","10.7530","10.8445","10.7290","-0.12%"
"Jul 02, 2014","10.7592","10.6632","10.7720","10.6540","0.84%"
"Jul 01, 2014","10.6699","10.6348","10.6860","10.6099","0.30%"
"Jun 30, 2014","10.6380","10.6000","10.6460","10.5668","0.46%"
"Jun 27, 2014","10.5890","10.6255","10.6460","10.5770","-0.39%"
"Jun 26, 2014","10.6305","10.5887","10.6795","10.5555","0.35%"
"Jun 25, 2014","10.5937","10.6374","10.6500","10.5440","-0.45%"
"Jun 24, 2014","10.6417","10.5950","10.6462","10.5259","0.39%"
"Jun 23, 2014","10.6000","10.6577","10.6767","10.5530","-0.43%"
"Jun 20, 2014","10.6455","10.7430","10.7620","10.6405","-0.95%"
"Jun 19, 2014","10.7480","10.6475","10.7500","10.6067","0.90%"
"Jun 18, 2014","10.6525","10.8385","10.8600","10.6360","-1.73%"
"Jun 17, 2014","10.8400","10.7485","10.8465","10.7120","0.81%"
"Jun 16, 2014","10.7524","10.6950","10.7675","10.6815","0.79%"
"Jun 13, 2014","10.6685","10.6605","10.8046","10.6570","-0.02%"
"Jun 12, 2014","10.6710","10.7505","10.7650","10.6538","-0.79%"
"Jun 11, 2014","10.7555","10.6980","10.7905","10.6880","0.49%"
"Jun 10, 2014","10.7030","10.6400","10.7410","10.6185","0.54%"
"Jun 09, 2014","10.6450","10.5700","10.6485","10.5510","0.55%"
"Jun 06, 2014","10.5872","10.6960","10.7125","10.5563","-0.93%"
"Jun 05, 2014","10.6870","10.7740","10.7740","10.6159","-0.76%"
"Jun 04, 2014","10.7685","10.7553","10.8040","10.7111","0.07%"
"Jun 03, 2014","10.7615","10.6800","10.7890","10.6272","0.72%"
"Jun 02, 2014","10.6850","10.5695","10.6945","10.5470","1.08%"
"May 30, 2014","10.5710","10.4120","10.5915","10.4105","1.48%"
"May 29, 2014","10.4170","10.4592","10.5055","10.3485","-0.43%"
"May 28, 2014","10.4624","10.4520","10.5218","10.3925","0.09%"
"May 27, 2014","10.4533","10.3467","10.4755","10.2842","0.92%"
"May 26, 2014","10.3580","10.3039","10.3598","10.2585","0.58%"
"May 23, 2014","10.2978","10.3160","10.3733","10.2388","-0.29%"
"May 22, 2014","10.3275","10.3638","10.3928","10.2598","-0.40%"
"May 21, 2014","10.3689","10.4421","10.4750","10.3037","-0.78%"
"May 20, 2014","10.4500","10.3504","10.4755","10.3040","0.92%"
"May 19, 2014","10.3545","10.3326","10.4400","10.2825","-0.00%"
"May 16, 2014","10.3550","10.4012","10.4260","10.2897","-0.49%"
"May 15, 2014","10.4062","10.2870","10.4355","10.2274","1.12%"
"May 14, 2014","10.2910","10.3040","10.3595","10.2235","-0.17%"
"May 13, 2014","10.3090","10.3531","10.3735","10.2205","-0.47%"
"May 12, 2014","10.3580","10.3338","10.3805","10.2775","0.04%"
"May 09, 2014","10.3540","10.3305","10.3889","10.2749","0.17%"
"May 08, 2014","10.3360","10.4480","10.4710","10.2580","-1.12%"
"May 07, 2014","10.4530","10.4500","10.5318","10.4000","-0.45%"
"May 06, 2014","10.5000","10.4960","10.5415","10.4110","-0.44%"
"May 05, 2014","10.5465","10.4537","10.5465","10.3930","0.63%"
"May 02, 2014","10.4800","10.4750","10.5700","10.3980","-0.06%"
"May 01, 2014","10.4860","10.4730","10.5290","10.4198","-0.35%"
"Apr 30, 2014","10.5230","10.5640","10.5760","10.4497","-0.44%"
"Apr 29, 2014","10.5690","10.5751","10.6340","10.4700","-0.59%"
"Apr 28, 2014","10.6316","10.6482","10.6693","10.5625","-0.34%"
"Apr 25, 2014","10.6684","10.6184","10.6684","10.5460","0.64%"
"Apr 24, 2014","10.6010","10.5460","10.6635","10.4955","0.00%"
"Apr 23, 2014","10.6010","10.5515","10.6250","10.4788","0.42%"
"Apr 22, 2014","10.5565","10.4600","10.5705","10.4250","0.59%"
"Apr 21, 2014","10.4941","10.4887","10.5405","10.4259","-0.08%"
"Apr 18, 2014","10.5025","10.4350","10.5080","10.4280","0.17%"
"Apr 17, 2014","10.4850","10.5160","10.5649","10.4210","-0.77%"
"Apr 16, 2014","10.5660","10.5460","10.5820","10.4613","0.01%"
"Apr 15, 2014","10.5645","10.5100","10.5850","10.4372","0.52%"
"Apr 14, 2014","10.5102","10.4500","10.5718","10.4017","0.16%"
"Apr 11, 2014","10.4930","10.4684","10.5305","10.3828","0.18%"
"Apr 10, 2014","10.4740","10.3280","10.4740","10.3130","0.93%"
"Apr 09, 2014","10.3780","10.4600","10.4935","10.3155","-0.83%"
"Apr 08, 2014","10.4650","10.5230","10.5290","10.3648","-0.61%"
"Apr 07, 2014","10.5290","10.5425","10.5723","10.4535","-0.29%"
"Apr 04, 2014","10.5600","10.6360","10.6635","10.4465","-0.76%"
"Apr 03, 2014","10.6410","10.6055","10.6835","10.5411","0.29%"
"Apr 02, 2014","10.6105","10.5778","10.6375","10.5138","0.26%"
"Apr 01, 2014","10.5825","10.5295","10.6158","10.4688","0.47%"
"Mar 31, 2014","10.5325","10.5892","10.6160","10.4625","-0.41%"
"Mar 28, 2014","10.5760","10.5320","10.6313","10.5200","-0.04%"
"Mar 27, 2014","10.5798","10.6580","10.7285","10.5153","-1.20%"
"Mar 26, 2014","10.7080","10.7330","10.7688","10.6178","-0.28%"
"Mar 25, 2014","10.7380","10.7800","10.8630","10.6815","-0.85%"
"Mar 24, 2014","10.8300","10.8550","10.9150","10.7660","-0.61%"
"Mar 21, 2014","10.8960","10.8853","10.9352","10.7775","0.06%"
"Mar 20, 2014","10.8890","10.8627","10.9758","10.7850","0.17%"
"Mar 19, 2014","10.8710","10.7270","10.9020","10.6320","1.30%"
"Mar 18, 2014","10.7320","10.7705","10.7880","10.6518","-0.41%"
"Mar 17, 2014","10.7760","10.6500","10.7760","10.6138","0.92%"
"Mar 14, 2014","10.6780","10.8000","10.8330","10.6070","-1.19%"
"Mar 13, 2014","10.8070","10.7540","10.8345","10.6480","0.03%"
"Mar 12, 2014","10.8038","10.8520","10.9615","10.7515","-0.47%"
"Mar 11, 2014","10.8550","10.6960","10.8740","10.6670","0.97%"
"Mar 10, 2014","10.7502","10.7287","10.7900","10.6645","0.15%"
"Mar 07, 2014","10.7340","10.5961","10.7440","10.5390","1.25%"
"Mar 06, 2014","10.6010","10.6150","10.7140","10.5371","-0.60%"
"Mar 05, 2014","10.6650","10.7515","10.7850","10.6070","-0.84%"
"Mar 04, 2014","10.7550","10.8900","10.9000","10.6935","-1.29%"
"Mar 03, 2014","10.8960","10.7275","10.9337","10.6943","1.28%"
"Feb 28, 2014","10.7587","10.6960","10.7670","10.6078","0.53%"
"Feb 27, 2014","10.7020","10.8160","10.8640","10.6360","-1.10%"
"Feb 26, 2014","10.8210","10.7230","10.8555","10.6340","0.87%"
"Feb 25, 2014","10.7280","10.7910","10.8518","10.6477","-0.61%"
"Feb 24, 2014","10.7940","10.9127","10.9945","10.6990","-1.29%"
"Feb 21, 2014","10.9355","11.0047","11.0530","10.8638","-0.65%"
"Feb 20, 2014","11.0070","10.9900","11.1050","10.9360","-0.30%"
"Feb 19, 2014","11.0400","10.8270","11.0630","10.8138","1.52%"
"Feb 18, 2014","10.8750","10.8185","10.8995","10.7700","0.46%"
"Feb 17, 2014","10.8250","10.8554","10.8840","10.7615","-0.24%"
"Feb 14, 2014","10.8513","10.9620","11.0205","10.7900","-1.06%"
"Feb 13, 2014","10.9672","10.9990","11.1205","10.9125","-0.34%"
"Feb 12, 2014","11.0045","10.9620","11.0425","10.8800","0.34%"
"Feb 11, 2014","10.9670","11.0910","11.1627","10.9070","-1.57%"
"Feb 10, 2014","11.1420","11.0450","11.1620","10.9817","0.70%"
"Feb 07, 2014","11.0640","11.0310","11.1185","10.8905","0.28%"
"Feb 06, 2014","11.0335","11.1303","11.1695","10.9268","-0.91%"
"Feb 05, 2014","11.1350","11.0914","11.1820","11.0095","0.32%"
"Feb 04, 2014","11.0990","11.2300","11.2812","11.0168","-1.60%"
"Feb 03, 2014","11.2800","11.0800","11.2800","11.0120","1.42%"
"Jan 31, 2014","11.1222","11.2053","11.3395","11.0260","-0.79%"
"Jan 30, 2014","11.2105","11.3144","11.3865","11.0742","-0.95%"
"Jan 29, 2014","11.3180","10.9900","11.3800","10.8538","2.66%"
"Jan 28, 2014","11.0245","11.1100","11.1250","10.9532","-0.82%"
"Jan 27, 2014","11.1160","11.0800","11.2525","11.0420","0.27%"
"Jan 24, 2014","11.0865","10.9890","11.1930","10.9280","0.86%"
"Jan 23, 2014","10.9925","10.8250","11.0475","10.8178","1.08%"
"Jan 22, 2014","10.8750","10.8215","10.8950","10.7540","0.44%"
"Jan 21, 2014","10.8270","10.8463","10.8775","10.7440","-0.25%"
"Jan 20, 2014","10.8540","10.8002","10.9005","10.7630","-0.11%"
"Jan 17, 2014","10.8660","10.8815","10.9135","10.7740","-0.18%"
"Jan 16, 2014","10.8860","10.8310","10.9585","10.8023","0.04%"
"Jan 15, 2014","10.8812","10.7850","10.9305","10.7750","0.43%"
"Jan 14, 2014","10.8343","10.8187","10.8940","10.7360","0.09%"
"Jan 13, 2014","10.8250","10.6120","10.8400","10.5850","1.70%"
"Jan 10, 2014","10.6438","10.7950","10.8095","10.5910","-1.43%"
"Jan 09, 2014","10.7980","10.7660","10.8331","10.6845","0.25%"
"Jan 08, 2014","10.7710","10.5960","10.7869","10.5640","1.17%"
"Jan 07, 2014","10.6460","10.6450","10.6707","10.5373","-0.04%"
"Jan 06, 2014","10.6500","10.6050","10.7315","10.5740","-0.19%"
"Jan 03, 2014","10.6708","10.6810","10.6833","10.5240","-0.12%"
"Jan 02, 2014","10.6840","10.4550","10.6957","10.4230","1.70%"
"Jan 01, 2014","10.5050","10.4487","10.5050","10.3900","0.08%"
"Dec 31, 2013","10.4970","10.4175","10.5666","10.3560","0.73%"
"Dec 30, 2013","10.4210","10.4740","10.5433","10.3574","-1.04%"
"Dec 27, 2013","10.5300","10.3080","10.5395","10.2797","1.66%"
"Dec 26, 2013","10.3585","10.2770","10.3640","10.2687","0.31%"
"Dec 25, 2013","10.3270","10.2800","10.3480","10.2525","-0.03%"
"Dec 24, 2013","10.3300","10.3250","10.3655","10.2720","-0.15%"
"Dec 23, 2013","10.3450","10.2890","10.3730","10.2525","-0.10%"
"Dec 20, 2013","10.3555","10.3535","10.4743","10.2670","-0.33%"
"Dec 19, 2013","10.3893","10.3390","10.4360","10.2650","0.43%"
"Dec 18, 2013","10.3450","10.2780","10.3900","10.1627","0.16%"
"Dec 17, 2013","10.3280","10.2330","10.3735","10.2218","0.43%"
"Dec 16, 2013","10.2835","10.2440","10.3430","10.2090","-0.09%"
"Dec 13, 2013","10.2930","10.3832","10.4320","10.2275","-0.90%"
"Dec 12, 2013","10.3870","10.3713","10.4513","10.2948","0.10%"
"Dec 11, 2013","10.3765","10.3562","10.4105","10.2750","0.15%"
"Dec 10, 2013","10.3610","10.3894","10.3895","10.2222","-0.31%"
"Dec 09, 2013","10.3927","10.3003","10.3948","10.2462","0.69%"
"Dec 06, 2013","10.3213","10.4390","10.5776","10.2543","-1.23%"
"Dec 05, 2013","10.4500","10.4050","10.5380","10.3560","0.14%"
"Dec 04, 2013","10.4350","10.3270","10.4915","10.2775","1.01%"
"Dec 03, 2013","10.3310","10.2550","10.3915","10.2225","0.55%"
"Dec 02, 2013","10.2750","10.1420","10.2865","10.0780","0.98%"
"Nov 29, 2013","10.1750","10.1560","10.2380","10.1110","-0.30%"
"Nov 28, 2013","10.2059","10.2290","10.2565","10.1360","-0.28%"
"Nov 27, 2013","10.2349","10.0810","10.2430","10.0610","1.02%"
"Nov 26, 2013","10.1311","10.0895","10.1675","10.0155","0.35%"
"Nov 25, 2013","10.0960","10.0250","10.1131","9.9735","0.26%"
"Nov 22, 2013","10.0695","10.1210","10.1580","10.0100","-0.58%"
"Nov 21, 2013","10.1280","10.1003","10.1912","10.0515","-0.21%"
"Nov 20, 2013","10.1496","10.1754","10.2250","9.9950","-0.33%"
"Nov 19, 2013","10.1830","10.1415","10.2215","10.0324","0.37%"
"Nov 18, 2013","10.1450","10.1490","10.1852","10.0303","-0.16%"
"Nov 15, 2013","10.1608","10.1373","10.2348","10.0690","-0.32%"
"Nov 14, 2013","10.1933","10.2743","10.3573","10.1225","-0.83%"
"Nov 13, 2013","10.2790","10.3650","10.3770","10.2240","-0.88%"
"Nov 12, 2013","10.3700","10.3090","10.4570","10.2925","0.11%"
"Nov 11, 2013","10.3590","10.3216","10.4045","10.2550","0.19%"
"Nov 08, 2013","10.3390","10.2960","10.4024","10.1705","0.37%"
"Nov 07, 2013","10.3010","10.2650","10.3255","10.1720","0.30%"
"Nov 06, 2013","10.2700","10.2390","10.2951","10.1310","0.25%"
"Nov 05, 2013","10.2440","10.1280","10.2665","10.0788","1.12%"
"Nov 04, 2013","10.1307","10.1480","10.2122","10.0600","-0.58%"
"Nov 01, 2013","10.1900","9.9999","10.2116","9.9626","1.39%"
"Oct 31, 2013","10.0499","9.9420","10.0615","9.8650","1.04%"
"Oct 30, 2013","9.9460","9.8417","9.9778","9.7804","0.55%"
"Oct 29, 2013","9.8918","9.8225","9.8960","9.7650","0.64%"
"Oct 28, 2013","9.8287","9.7600","9.8530","9.7258","0.02%"
"Oct 25, 2013","9.8270","9.7045","9.8567","9.7010","0.74%"
"Oct 24, 2013","9.7545","9.7875","9.7982","9.6927","-0.40%"
"Oct 23, 2013","9.7938","9.6875","9.8222","9.6774","0.58%"
"Oct 22, 2013","9.7375","9.8185","9.8865","9.6650","-1.07%"
"Oct 21, 2013","9.8425","9.7687","9.8527","9.7025","0.54%"
"Oct 18, 2013","9.7900","9.7753","9.8655","9.6900","-0.36%"
"Oct 17, 2013","9.8253","9.8603","9.8788","9.7450","-0.40%"
"Oct 16, 2013","9.8648","9.9745","9.9855","9.8020","-1.14%"
"Oct 15, 2013","9.9781","9.8650","9.9810","9.8400","0.64%"
"Oct 14, 2013","9.9150","9.8887","9.9666","9.8450","0.21%"
"Oct 11, 2013","9.8940","9.8570","9.9422","9.8235","-0.13%"
"Oct 10, 2013","9.9070","9.9110","9.9950","9.8348","-0.54%"
"Oct 09, 2013","9.9610","9.9918","10.0175","9.9025","-0.36%"
"Oct 08, 2013","9.9970","9.9550","10.0120","9.8859","-0.08%"
"Oct 07, 2013","10.0050","9.9918","10.0475","9.9150","0.21%"
"Oct 04, 2013","9.9838","10.0290","10.0650","9.9305","-0.51%"
"Oct 03, 2013","10.0350","9.9960","10.0968","9.9350","0.16%"
"Oct 02, 2013","10.0193","10.1175","10.1548","9.9595","-1.01%"
"Oct 01, 2013","10.1220","10.0210","10.1390","9.9300","0.94%"
"Sep 30, 2013","10.0277","10.0475","10.1552","9.9550","-0.65%"
"Sep 27, 2013","10.0930","9.9410","10.1684","9.9210","1.02%"
"Sep 26, 2013","9.9910","9.9413","10.0287","9.8988","-0.00%"
"Sep 25, 2013","9.9911","9.8682","9.9947","9.7950","1.21%"
"Sep 24, 2013","9.8717","9.7938","9.8950","9.7628","0.28%"
"Sep 23, 2013","9.8438","9.8387","9.8968","9.7736","-0.37%"
"Sep 20, 2013","9.8806","9.7007","9.9267","9.6230","1.80%"
"Sep 19, 2013","9.7055","9.5630","9.7410","9.5092","1.23%"
"Sep 18, 2013","9.5880","9.7538","9.8456","9.5045","-2.20%"
"Sep 17, 2013","9.8038","9.8063","9.8564","9.7450","-0.07%"
"Sep 16, 2013","9.8103","9.8900","9.9307","9.7100","-1.25%"
"Sep 13, 2013","9.9347","9.9663","9.9894","9.8650","-0.36%"
"Sep 12, 2013","9.9708","9.8495","9.9728","9.8127","1.03%"
"Sep 11, 2013","9.8695","9.9781","10.0327","9.8105","-1.14%"
"Sep 10, 2013","9.9835","9.9060","10.0588","9.8937","0.28%"
"Sep 09, 2013","9.9560","9.9887","10.0453","9.8950","-0.59%"
"Sep 06, 2013","10.0150","10.1880","10.2390","9.9490","-2.18%"
"Sep 05, 2013","10.2380","10.1940","10.3141","10.1450","-0.06%"
"Sep 04, 2013","10.2440","10.3194","10.3441","10.1675","-0.88%"
"Sep 03, 2013","10.3350","10.2315","10.3445","10.2001","0.52%"
"Sep 02, 2013","10.2815","10.2215","10.2850","10.1200","0.01%"
"Aug 30, 2013","10.2800","10.3575","10.3740","10.1707","-0.80%"
"Aug 29, 2013","10.3630","10.2601","10.3710","10.2370","0.51%"
"Aug 28, 2013","10.3102","10.3774","10.5048","10.2201","-0.70%"
"Aug 27, 2013","10.3824","10.2770","10.4385","10.2695","0.54%"
"Aug 26, 2013","10.3270","10.2250","10.3530","10.1525","0.84%"
"Aug 23, 2013","10.2405","10.2320","10.2805","10.1225","-0.40%"
"Aug 22, 2013","10.2820","10.3406","10.4392","10.1901","-1.05%"
"Aug 21, 2013","10.3906","10.1550","10.4000","10.0901","2.27%"
"Aug 20, 2013","10.1600","10.1560","10.2255","10.0700","-0.45%"
"Aug 19, 2013","10.2060","10.0200","10.2109","9.9871","1.15%"
"Aug 16, 2013","10.0901","9.9715","10.0920","9.9218","0.99%"
