"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 19, 2015","50,140.90","50,806.65","50,858.65","50,056.25","227.62M","-1.64%"
"Aug 18, 2015","50,977.03","50,795.20","50,977.03","50,405.22","222.87M","0.45%"
"Aug 17, 2015","50,751.10","51,016.38","51,159.91","50,569.83","179.98M","-0.14%"
"Aug 14, 2015","50,821.18","51,375.37","51,531.15","50,746.30","148.22M","-1.08%"
"Aug 13, 2015","51,375.44","51,295.02","51,557.93","51,119.39","172.85M","1.59%"
"Aug 12, 2015","50,570.60","51,695.84","51,695.84","50,570.60","223.51M","-3.16%"
"Aug 11, 2015","52,221.17","52,496.84","52,785.38","52,197.77","208.10M","0.40%"
"Aug 07, 2015","52,014.96","52,404.94","52,603.01","52,014.96","163.15M","-0.86%"
"Aug 06, 2015","52,464.59","52,639.10","52,691.67","52,243.25","213.19M","-0.59%"
"Aug 05, 2015","52,774.21","52,539.17","52,930.56","52,539.17","194.69M","0.64%"
"Aug 04, 2015","52,437.84","51,604.58","52,470.54","51,516.61","203.46M","1.57%"
"Aug 03, 2015","51,629.67","51,836.17","51,949.63","51,506.02","175.38M","-0.81%"
"Jul 31, 2015","52,053.27","51,979.23","52,110.70","51,644.97","307.16M","0.54%"
"Jul 30, 2015","51,774.41","51,658.96","51,987.68","51,599.48","279.30M","0.34%"
"Jul 29, 2015","51,598.54","51,179.00","51,624.73","50,934.15","231.42M","1.66%"
"Jul 28, 2015","50,758.42","51,366.74","51,491.85","50,657.38","226.02M","-1.06%"
"Jul 27, 2015","51,301.55","51,339.29","51,595.93","51,046.25","195.45M","-0.11%"
"Jul 24, 2015","51,356.08","52,041.07","52,064.36","51,356.08","275.24M","-1.69%"
"Jul 23, 2015","52,237.02","52,153.04","52,485.96","51,991.91","192.31M","0.50%"
"Jul 22, 2015","51,977.56","52,563.99","52,563.99","51,770.42","239.26M","-1.75%"
"Jul 21, 2015","52,901.42","53,031.70","53,231.02","52,802.75","186.84M","-0.16%"
"Jul 20, 2015","52,988.32","52,799.58","53,060.86","52,708.48","171.72M","0.50%"
"Jul 17, 2015","52,723.72","53,068.53","53,068.53","52,723.72","173.10M","-0.24%"
"Jul 16, 2015","52,849.12","52,665.06","52,859.81","52,476.90","241.53M","0.61%"
"Jul 15, 2015","52,531.13","52,268.22","52,595.78","52,268.22","253.19M","0.81%"
"Jul 14, 2015","52,109.52","52,579.90","52,579.90","52,041.03","161.29M","-0.70%"
"Jul 13, 2015","52,474.82","52,187.69","52,484.04","52,004.36","210.22M","1.30%"
"Jul 10, 2015","51,800.70","51,972.84","52,002.33","51,649.85","264.79M","0.68%"
"Jul 09, 2015","51,452.36","50,662.62","51,452.36","50,662.62","228.20M","2.42%"
"Jul 08, 2015","50,235.76","49,594.00","50,235.76","49,592.40","226.73M","0.48%"
"Jul 07, 2015","49,997.79","51,269.04","51,297.96","49,978.11","232.37M","-2.69%"
"Jul 06, 2015","51,381.22","51,031.00","51,544.26","51,031.00","139.76M","-1.13%"
"Jul 03, 2015","51,967.08","52,145.35","52,222.98","51,854.67","100.41M","-0.48%"
"Jul 02, 2015","52,215.47","51,965.51","52,343.79","51,844.52","188.74M","0.63%"
"Jul 01, 2015","51,888.04","51,877.16","52,142.10","51,703.02","177.89M","0.16%"
"Jun 30, 2015","51,806.95","51,891.99","52,043.23","51,566.03","216.34M","-0.37%"
"Jun 29, 2015","51,999.92","51,663.71","52,113.68","51,543.10","154.72M","-1.27%"
"Jun 26, 2015","52,669.75","52,679.34","52,790.65","52,418.58","151.90M","-0.35%"
"Jun 25, 2015","52,856.39","52,526.62","53,083.66","52,476.77","262.74M","0.14%"
"Jun 24, 2015","52,783.85","52,697.03","52,966.77","52,623.58","200.39M","0.36%"
"Jun 23, 2015","52,592.00","52,346.82","52,638.09","52,311.02","227.47M","0.77%"
"Jun 22, 2015","52,189.32","51,996.10","52,281.16","51,938.59","191.39M","0.74%"
"Jun 19, 2015","51,806.71","51,990.40","52,170.60","51,737.42","322.62M","-0.18%"
"Jun 18, 2015","51,900.53","51,597.76","51,906.96","51,292.47","509.79M","0.59%"
"Jun 17, 2015","51,595.66","51,604.06","51,845.33","51,465.77","264.38M","0.58%"
"Jun 15, 2015","51,297.88","51,620.35","51,892.18","51,270.93","149.07M","-1.02%"
"Jun 12, 2015","51,828.76","51,865.84","52,238.70","51,828.76","169.97M","-0.10%"
"Jun 11, 2015","51,881.45","51,938.43","52,281.71","51,881.45","230.68M","-0.15%"
"Jun 10, 2015","51,958.27","51,182.44","51,958.27","51,141.12","193.94M","1.72%"
"Jun 09, 2015","51,080.26","51,484.78","51,546.70","51,018.56","196.46M","-1.05%"
"Jun 08, 2015","51,623.30","51,543.94","51,747.38","51,365.17","170.63M","-0.14%"
"Jun 05, 2015","51,694.25","51,148.44","51,756.56","51,126.28","177.84M","0.72%"
"Jun 04, 2015","51,323.68","51,518.24","51,609.63","51,323.68","202.80M","-1.02%"
"Jun 03, 2015","51,850.67","52,042.21","52,069.75","51,558.51","224.56M","-0.64%"
"Jun 02, 2015","52,185.61","51,935.03","52,185.61","51,334.39","233.37M","0.21%"
"Jun 01, 2015","52,073.88","52,335.25","52,547.30","51,990.18","198.95M","-0.38%"
"May 29, 2015","52,270.86","52,829.60","52,836.84","52,270.86","405.96M","-1.02%"
"May 28, 2015","52,810.36","52,638.10","53,127.38","52,484.59","263.30M","-0.23%"
"May 27, 2015","52,933.34","52,861.51","52,933.34","52,413.65","252.83M","-0.06%"
"May 26, 2015","52,963.39","54,100.20","54,172.79","52,963.39","211.81M","-1.89%"
"May 25, 2015","53,985.66","54,148.62","54,216.68","53,896.32","88.26M","-0.13%"
"May 22, 2015","54,055.38","54,136.12","54,294.48","54,031.54","172.10M","-0.13%"
"May 21, 2015","54,123.89","54,106.73","54,260.98","53,918.66","188.13M","-0.13%"
"May 20, 2015","54,192.07","54,199.40","54,334.38","53,970.06","188.83M","-0.25%"
"May 19, 2015","54,327.13","54,549.87","54,549.87","54,169.14","223.56M","-0.15%"
"May 18, 2015","54,409.43","54,256.09","54,409.43","54,059.43","217.60M","0.71%"
"May 15, 2015","54,028.17","54,238.30","54,383.21","54,028.17","188.81M","0.29%"
"May 14, 2015","53,874.59","54,109.31","54,109.31","53,874.59","198.45M","-0.33%"
"May 13, 2015","54,053.92","54,136.05","54,271.08","54,053.92","249.10M","0.22%"
"May 12, 2015","53,934.41","54,164.52","54,231.43","53,795.65","186.59M","-0.42%"
"May 11, 2015","54,161.05","54,151.32","54,235.23","53,977.66","161.51M","0.69%"
"May 08, 2015","53,790.57","53,907.52","53,935.77","53,657.11","174.39M","1.04%"
"May 07, 2015","53,238.17","53,651.44","53,651.44","53,001.44","248.96M","-1.13%"
"May 06, 2015","53,848.74","54,224.45","54,380.82","53,740.60","241.98M","-1.33%"
"May 05, 2015","54,574.99","54,528.34","54,789.53","54,499.79","183.85M","-0.12%"
"May 04, 2015","54,639.86","54,899.70","55,113.76","54,455.32","169.37M","0.37%"
"Apr 30, 2015","54,440.43","54,500.26","54,816.67","54,314.52","211.48M","-0.19%"
"Apr 29, 2015","54,541.74","55,071.90","55,156.46","54,425.92","247.39M","-0.90%"
"Apr 28, 2015","55,039.29","55,252.01","55,252.01","54,855.35","965.48M","-0.27%"
"Apr 24, 2015","55,188.34","54,962.46","55,355.12","54,928.03","207.54M","0.92%"
"Apr 23, 2015","54,686.54","54,467.94","54,686.54","54,327.05","174.73M","0.75%"
"Apr 22, 2015","54,281.56","54,143.85","54,362.44","53,914.95","170.13M","0.26%"
"Apr 21, 2015","54,140.93","54,096.82","54,243.19","53,902.43","172.75M","0.56%"
"Apr 20, 2015","53,839.71","53,691.57","53,980.02","53,611.32","142.36M","0.20%"
"Apr 17, 2015","53,734.04","54,147.98","54,195.40","53,510.41","268.11M","-0.97%"
"Apr 16, 2015","54,262.27","53,904.53","54,262.27","53,903.40","192.83M","1.01%"
"Apr 15, 2015","53,720.57","53,367.13","53,720.57","53,343.60","191.23M","0.77%"
"Apr 14, 2015","53,311.46","53,403.98","53,656.23","53,168.98","183.87M","-0.52%"
"Apr 13, 2015","53,589.31","53,563.12","53,750.37","53,528.26","181.62M","0.32%"
"Apr 10, 2015","53,420.78","53,133.54","53,420.78","53,087.40","156.36M","0.82%"
"Apr 09, 2015","52,984.55","52,943.03","53,078.68","52,765.66","175.15M","0.34%"
"Apr 08, 2015","52,806.00","52,729.81","52,953.80","52,595.30","181.16M","0.40%"
"Apr 07, 2015","52,595.69","52,667.65","52,727.11","52,571.34","173.16M","0.70%"
"Apr 02, 2015","52,229.32","52,299.54","52,446.12","52,148.89","200.10M","-0.10%"
"Apr 01, 2015","52,281.14","52,023.78","52,281.14","51,921.30","218.61M","0.19%"
"Mar 31, 2015","52,181.95","52,519.84","52,619.16","52,103.02","246.41M","-0.52%"
"Mar 30, 2015","52,455.36","52,095.94","52,534.09","52,095.94","241.62M","1.25%"
"Mar 27, 2015","51,810.16","51,700.15","51,821.12","51,456.24","186.67M","0.40%"
"Mar 26, 2015","51,603.93","51,996.32","52,195.29","51,422.20","201.44M","-1.36%"
"Mar 25, 2015","52,313.02","52,663.86","52,727.44","52,145.08","229.90M","-1.03%"
"Mar 24, 2015","52,858.12","52,492.81","53,005.78","52,398.70","193.13M","0.57%"
"Mar 23, 2015","52,559.35","52,870.88","52,886.96","52,481.36","186.67M","-0.14%"
"Mar 20, 2015","52,631.78","52,803.17","52,803.17","52,465.81","471.29M","-0.21%"
"Mar 19, 2015","52,741.02","52,862.38","53,301.90","52,741.02","355.18M","1.06%"
"Mar 18, 2015","52,187.48","52,334.69","52,482.87","52,087.85","191.17M","-0.22%"
"Mar 17, 2015","52,300.24","52,306.07","52,561.52","52,101.79","214.41M","0.31%"
"Mar 16, 2015","52,139.15","51,855.68","52,156.41","51,721.58","180.34M","0.66%"
"Mar 13, 2015","51,798.74","52,194.06","52,404.12","51,706.73","288.59M","-0.84%"
"Mar 12, 2015","52,240.06","51,967.49","52,356.04","51,967.49","244.36M","0.94%"
"Mar 11, 2015","51,753.07","52,043.99","52,214.86","51,649.27","318.86M","-0.64%"
"Mar 10, 2015","52,088.54","52,605.99","52,626.61","51,919.42","-","-1.00%"
"Mar 09, 2015","52,614.08","52,887.39","53,027.63","52,610.90","201.54M","-1.37%"
"Mar 06, 2015","53,346.99","53,246.14","53,432.76","53,042.35","253.89M","0.12%"
"Mar 05, 2015","53,285.60","52,818.11","53,374.08","52,818.11","306.67M","0.75%"
"Mar 04, 2015","52,891.30","53,032.36","53,218.78","52,833.50","215.29M","-0.45%"
"Mar 03, 2015","53,130.34","53,055.69","53,198.77","52,871.30","231.51M","0.34%"
"Mar 02, 2015","52,952.91","53,531.95","53,575.23","52,834.82","206.37M","-0.73%"
"Feb 27, 2015","53,344.20","53,337.63","53,381.21","53,092.30","226.92M","0.02%"
"Feb 26, 2015","53,331.16","53,330.51","53,373.11","53,002.66","169.17M","0.21%"
"Feb 25, 2015","53,217.75","53,539.22","53,615.42","53,145.40","201.60M","-0.29%"
"Feb 24, 2015","53,374.88","53,450.86","53,536.45","53,314.21","177.33M","0.07%"
"Feb 23, 2015","53,336.46","53,249.72","53,385.70","53,075.94","165.57M","0.57%"
"Feb 20, 2015","53,035.26","52,825.04","53,077.73","52,734.31","153.41M","0.38%"
"Feb 19, 2015","52,835.55","52,571.04","52,870.76","52,315.77","177.96M","0.57%"
"Feb 18, 2015","52,536.24","53,130.12","53,188.44","52,430.30","221.57M","-0.56%"
"Feb 17, 2015","52,833.48","52,945.00","53,156.17","52,686.25","229.00M","-0.31%"
"Feb 16, 2015","52,995.89","52,964.94","53,097.23","52,803.90","134.05M","0.05%"
"Feb 13, 2015","52,967.63","52,761.90","52,984.63","52,699.09","191.49M","0.88%"
"Feb 12, 2015","52,507.93","52,010.03","52,507.93","51,990.67","206.12M","0.84%"
"Feb 11, 2015","52,069.30","52,139.80","52,274.26","52,027.60","179.66M","-0.08%"
"Feb 10, 2015","52,109.54","52,209.01","52,342.30","51,928.18","218.53M","0.01%"
"Feb 09, 2015","52,105.38","51,817.86","52,105.38","51,707.04","161.26M","0.21%"
"Feb 06, 2015","51,998.32","51,852.44","52,035.84","51,621.31","174.86M","0.60%"
"Feb 05, 2015","51,688.70","51,606.91","51,702.14","51,323.92","190.19M","0.11%"
"Feb 04, 2015","51,630.82","52,064.03","52,154.75","51,565.41","251.38M","-0.61%"
"Feb 03, 2015","51,949.33","51,720.16","52,139.10","51,493.76","203.96M","1.08%"
"Feb 02, 2015","51,394.55","51,324.01","51,497.77","51,086.23","156.63M","0.25%"
"Jan 30, 2015","51,266.81","51,022.68","51,353.37","50,970.88","243.46M","0.63%"
"Jan 29, 2015","50,945.56","50,954.95","51,287.64","50,900.43","193.09M","-0.50%"
"Jan 28, 2015","51,200.57","50,958.42","51,339.86","50,904.17","182.55M","0.97%"
"Jan 27, 2015","50,711.09","50,509.29","50,979.73","50,451.83","218.96M","0.74%"
"Jan 26, 2015","50,337.98","49,694.02","50,366.30","49,649.76","170.28M","1.05%"
"Jan 23, 2015","49,816.57","50,214.96","50,302.17","49,727.29","177.92M","-0.11%"
"Jan 22, 2015","49,872.69","49,982.01","50,343.09","49,822.26","226.18M","0.57%"
"Jan 21, 2015","49,588.79","49,447.13","49,662.48","49,286.91","322.53M","0.94%"
"Jan 20, 2015","49,124.77","49,079.55","49,299.31","49,010.92","179.92M","0.26%"
"Jan 19, 2015","48,996.94","48,632.48","49,025.44","48,546.66","155.82M","1.11%"
"Jan 16, 2015","48,458.25","48,299.27","48,530.28","48,155.14","184.38M","-0.14%"
"Jan 15, 2015","48,524.25","48,506.08","48,879.12","47,960.31","221.28M","0.97%"
"Jan 14, 2015","48,057.46","48,631.74","48,827.28","47,855.72","206.30M","-2.78%"
"Jan 13, 2015","49,433.00","48,622.35","49,522.72","48,591.80","179.83M","1.99%"
"Jan 12, 2015","48,468.39","48,910.14","49,281.67","48,468.39","159.38M","-0.98%"
"Jan 09, 2015","48,950.50","49,695.89","49,695.89","48,950.50","153.64M","-1.30%"
"Jan 08, 2015","49,595.44","49,230.74","49,595.44","48,918.98","129.90M","1.30%"
"Jan 07, 2015","48,961.06","48,392.27","49,032.25","48,260.96","116.61M","0.75%"
"Jan 06, 2015","48,598.19","48,197.56","48,598.19","47,964.95","134.10M","1.60%"
"Jan 05, 2015","47,831.04","49,546.65","49,681.82","47,831.04","127.15M","-3.41%"
"Jan 02, 2015","49,518.48","49,764.00","50,140.82","49,513.27","47.18M","-0.51%"
"Dec 31, 2014","49,770.60","49,876.29","49,876.29","49,757.51","37.82M","0.03%"
"Dec 30, 2014","49,755.61","50,100.26","50,100.26","49,735.40","65.97M","-0.99%"
"Dec 29, 2014","50,254.08","49,668.40","50,254.08","49,656.58","62.85M","1.57%"
"Dec 24, 2014","49,478.57","49,529.27","49,621.22","49,459.64","22.60M","-0.18%"
"Dec 23, 2014","49,568.00","49,289.26","49,650.19","49,080.68","88.85M","0.46%"
"Dec 22, 2014","49,339.32","49,514.80","49,834.11","49,238.85","117.95M","-0.10%"
"Dec 19, 2014","49,386.71","49,634.54","49,797.22","49,210.20","264.63M","0.20%"
"Dec 18, 2014","49,290.56","47,859.80","49,290.56","47,859.80","525.77M","4.25%"
"Dec 17, 2014","47,282.48","46,926.18","47,456.83","46,898.60","287.11M","-0.24%"
"Dec 15, 2014","47,397.44","47,522.65","47,887.89","47,266.81","167.91M","-1.34%"
"Dec 12, 2014","48,043.19","48,005.08","48,115.50","47,732.53","218.37M","-0.14%"
"Dec 11, 2014","48,110.52","48,311.98","48,701.04","48,110.52","228.11M","-1.30%"
"Dec 10, 2014","48,745.43","48,772.23","48,925.43","48,647.80","233.94M","0.39%"
"Dec 09, 2014","48,556.55","48,821.60","49,270.41","48,507.35","228.05M","-2.08%"
"Dec 08, 2014","49,590.20","49,474.59","49,592.46","49,046.22","184.51M","0.17%"
"Dec 05, 2014","49,506.59","49,440.58","49,632.94","49,357.00","237.18M","0.23%"
"Dec 04, 2014","49,392.59","50,004.99","50,122.31","49,283.07","210.49M","-0.93%"
"Dec 03, 2014","49,857.18","49,494.78","49,880.31","49,272.46","191.27M","0.54%"
"Dec 02, 2014","49,591.43","49,338.34","49,593.62","48,992.04","199.99M","1.50%"
"Dec 01, 2014","48,858.76","49,188.87","49,328.46","48,068.13","259.21M","-2.11%"
"Nov 28, 2014","49,911.37","50,146.79","50,365.55","49,903.26","198.16M","-1.28%"
"Nov 27, 2014","50,557.83","50,330.04","50,669.54","50,231.43","166.82M","0.40%"
"Nov 26, 2014","50,355.78","50,580.56","50,580.56","50,217.35","200.79M","-0.30%"
"Nov 25, 2014","50,507.59","50,815.31","50,831.86","50,278.11","450.98M","-0.43%"
"Nov 24, 2014","50,727.22","50,711.69","50,972.21","50,511.56","185.47M","-0.25%"
"Nov 21, 2014","50,855.09","49,515.27","50,855.09","49,450.01","216.75M","3.21%"
"Nov 20, 2014","49,272.05","50,073.02","50,199.03","49,216.66","222.70M","-1.75%"
"Nov 19, 2014","50,150.48","50,337.34","50,378.64","50,006.67","183.87M","-0.44%"
"Nov 18, 2014","50,372.05","50,606.25","50,606.25","50,188.19","228.29M","-0.28%"
"Nov 17, 2014","50,511.52","50,437.02","50,675.47","50,354.30","158.54M","-0.17%"
"Nov 14, 2014","50,598.02","50,751.67","50,778.88","50,360.70","204.90M","0.02%"
"Nov 13, 2014","50,588.40","50,617.06","50,748.76","50,423.02","171.66M","0.42%"
"Nov 12, 2014","50,374.85","50,422.31","50,696.49","50,338.59","213.04M","0.04%"
"Nov 11, 2014","50,355.38","50,453.89","50,508.93","50,308.66","192.28M","-0.25%"
"Nov 10, 2014","50,484.09","50,157.84","50,494.88","50,100.16","208.81M","0.81%"
"Nov 07, 2014","50,079.44","49,754.11","50,281.86","49,645.27","209.15M","0.99%"
"Nov 06, 2014","49,587.24","49,685.46","49,685.46","49,409.15","174.32M","-0.26%"
"Nov 05, 2014","49,717.07","49,869.07","49,876.32","49,605.97","180.69M","-0.14%"
"Nov 04, 2014","49,788.32","49,955.85","50,077.44","49,661.38","180.08M","-0.47%"
"Nov 03, 2014","50,022.64","49,682.58","50,050.52","49,588.62","167.50M","0.60%"
"Oct 31, 2014","49,722.88","49,156.65","49,722.88","49,126.57","236.50M","2.18%"
"Oct 30, 2014","48,660.44","48,992.51","49,149.04","48,505.61","206.24M","-0.93%"
"Oct 29, 2014","49,116.76","48,783.66","49,162.10","48,710.22","199.75M","1.35%"
"Oct 28, 2014","48,460.93","48,219.45","48,661.12","48,091.58","178.67M","0.85%"
"Oct 27, 2014","48,051.05","47,914.12","48,408.71","47,674.87","149.62M","0.36%"
"Oct 24, 2014","47,879.45","47,900.21","48,039.52","47,743.05","156.18M","-0.47%"
"Oct 23, 2014","48,104.66","47,891.99","48,104.66","47,443.56","162.63M","-0.20%"
"Oct 22, 2014","48,202.91","48,675.74","48,704.55","48,048.04","178.72M","-0.67%"
"Oct 21, 2014","48,530.47","47,421.05","48,606.70","47,340.74","204.66M","1.96%"
"Oct 20, 2014","47,599.25","48,046.11","48,046.11","47,573.15","163.00M","-0.50%"
"Oct 17, 2014","47,836.69","46,996.24","47,884.49","46,891.44","281.46M","2.04%"
"Oct 16, 2014","46,881.12","46,942.27","47,195.10","46,068.08","252.99M","0.45%"
"Oct 15, 2014","46,673.38","47,761.23","47,761.94","46,358.62","299.53M","-2.13%"
"Oct 14, 2014","47,686.85","47,329.59","47,839.18","47,004.73","183.64M","0.67%"
"Oct 13, 2014","47,368.34","47,115.35","47,650.05","46,811.10","182.55M","0.59%"
"Oct 10, 2014","47,092.24","47,497.34","47,736.15","47,092.24","196.04M","-2.16%"
"Oct 09, 2014","48,133.52","48,668.86","48,869.80","48,095.61","201.90M","0.21%"
"Oct 08, 2014","48,033.62","48,355.84","48,581.29","48,033.62","208.52M","-1.39%"
"Oct 07, 2014","48,712.45","49,310.58","49,310.58","48,712.45","161.15M","-0.92%"
"Oct 06, 2014","49,166.20","48,727.58","49,374.18","48,609.70","164.85M","1.14%"
"Oct 03, 2014","48,613.19","48,562.18","48,754.10","48,407.22","-","0.88%"
"Oct 02, 2014","48,189.06","48,805.74","48,877.80","48,189.06","171.36M","-1.40%"
"Oct 01, 2014","48,875.03","49,258.63","49,543.32","48,859.00","200.70M","-0.93%"
"Sep 30, 2014","49,336.31","49,404.86","49,420.58","49,131.88","216.16M","-0.07%"
"Sep 29, 2014","49,371.12","49,581.84","49,672.68","49,218.39","149.29M","-0.59%"
"Sep 26, 2014","49,663.64","49,390.83","49,692.10","49,198.58","176.74M","0.32%"
"Sep 25, 2014","49,503.55","50,418.23","50,418.23","49,466.96","181.82M","-1.10%"
"Sep 23, 2014","50,053.91","50,627.79","50,627.79","49,809.32","202.41M","-0.85%"
"Sep 22, 2014","50,485.53","51,155.32","51,155.32","50,485.53","176.21M","-1.90%"
"Sep 19, 2014","51,462.42","51,873.90","51,902.92","51,462.42","262.91M","-0.16%"
"Sep 18, 2014","51,547.02","51,241.03","51,578.03","51,136.43","285.72M","0.73%"
"Sep 17, 2014","51,173.03","51,311.41","51,411.25","51,096.01","198.39M","-0.01%"
"Sep 16, 2014","51,178.07","51,215.51","51,231.93","50,918.33","188.62M","-0.39%"
"Sep 15, 2014","51,376.57","51,247.71","51,531.46","51,247.71","196.10M","0.25%"
"Sep 12, 2014","51,247.71","51,503.96","51,521.78","51,128.66","189.08M","0.03%"
"Sep 11, 2014","51,230.89","51,516.31","51,516.31","51,189.23","148.07M","-0.06%"
"Sep 10, 2014","51,263.48","51,605.95","51,628.57","51,230.55","185.94M","-0.86%"
"Sep 09, 2014","51,707.25","51,664.31","51,848.16","51,598.48","146.45M","0.19%"
"Sep 08, 2014","51,610.13","51,590.80","51,866.65","51,574.69","159.23M","-0.35%"
"Sep 05, 2014","51,789.40","52,029.79","52,030.01","51,575.45","144.16M","-0.56%"
"Sep 04, 2014","52,081.22","51,702.62","52,081.22","51,702.62","195.32M","0.56%"
"Sep 03, 2014","51,793.65","51,612.86","51,887.34","51,441.51","188.00M","0.64%"
"Sep 02, 2014","51,462.57","51,141.30","51,534.39","51,141.30","166.54M","0.68%"
"Sep 01, 2014","51,113.87","51,093.22","51,210.01","50,950.45","108.77M","0.30%"
"Aug 29, 2014","50,959.02","51,131.40","51,131.40","50,804.61","200.39M","-0.34%"
"Aug 28, 2014","51,133.13","51,466.89","51,466.89","51,099.24","155.55M","-0.92%"
"Aug 27, 2014","51,610.42","51,731.98","51,862.77","51,536.64","188.70M","-0.23%"
"Aug 26, 2014","51,729.68","51,387.89","51,729.68","51,362.44","148.56M","0.57%"
"Aug 25, 2014","51,437.58","51,264.70","51,437.58","51,098.17","86.18M","0.47%"
"Aug 22, 2014","51,197.16","51,514.59","51,537.98","51,096.93","154.42M","-0.48%"
"Aug 21, 2014","51,443.43","51,376.96","51,582.37","51,187.48","316.02M","0.01%"
"Aug 20, 2014","51,436.59","51,477.50","51,477.50","50,995.90","173.51M","0.14%"
"Aug 19, 2014","51,363.37","51,600.58","51,805.86","51,253.20","157.88M","-0.40%"
"Aug 18, 2014","51,572.19","51,353.11","51,600.05","51,353.11","137.98M","0.61%"
"Aug 15, 2014","51,257.72","51,314.91","51,482.21","51,192.89","153.59M","0.36%"
"Aug 14, 2014","51,073.90","51,146.10","51,296.29","51,066.17","194.68M","-0.38%"
"Aug 13, 2014","51,266.51","51,546.54","51,736.13","51,183.22","243.14M","-0.35%"
"Aug 12, 2014","51,449.01","51,537.64","51,711.29","51,431.32","127.23M","-0.14%"
"Aug 11, 2014","51,523.27","50,989.43","51,591.29","50,978.88","132.84M","1.68%"
"Aug 08, 2014","50,669.95","50,431.38","50,759.12","50,233.11","344.48M","-0.01%"
"Aug 07, 2014","50,674.61","51,056.33","51,123.67","50,669.03","443.34M","-0.82%"
"Aug 06, 2014","51,091.80","51,216.72","51,310.83","50,772.70","301.59M","-0.50%"
"Aug 05, 2014","51,349.11","51,366.30","51,624.82","51,275.59","152.94M","0.21%"
"Aug 04, 2014","51,239.56","50,952.78","51,318.89","50,897.07","152.65M","0.63%"
"Aug 01, 2014","50,917.78","51,248.85","51,251.59","50,628.51","167.83M","-0.93%"
"Jul 31, 2014","51,396.07","51,738.81","51,738.81","51,396.07","167.33M","-0.72%"
"Jul 30, 2014","51,770.59","52,238.79","52,238.79","51,738.34","168.66M","-0.90%"
"Jul 29, 2014","52,242.12","52,188.22","52,323.61","52,154.67","152.68M","0.61%"
"Jul 28, 2014","51,927.57","51,748.02","51,999.90","51,748.02","135.06M","0.73%"
"Jul 25, 2014","51,550.17","51,716.65","51,752.86","51,523.52","158.70M","-0.14%"
"Jul 24, 2014","51,621.52","52,010.61","52,010.61","51,613.51","155.52M","-0.56%"
"Jul 23, 2014","51,910.92","51,885.56","52,052.27","51,766.60","170.61M","-0.04%"
"Jul 22, 2014","51,931.33","51,693.92","52,019.39","51,667.86","186.41M","0.99%"
"Jul 21, 2014","51,420.81","51,672.80","51,721.63","51,354.97","576.26M","-0.53%"
"Jul 18, 2014","51,695.05","51,660.99","51,753.40","51,339.76","144.91M","-0.18%"
"Jul 17, 2014","51,789.74","52,038.07","52,038.07","51,605.12","115.97M","-0.55%"
"Jul 16, 2014","52,076.90","51,739.38","52,183.37","51,677.21","179.49M","0.66%"
"Jul 15, 2014","51,735.29","51,439.88","51,803.93","51,402.60","148.73M","0.38%"
"Jul 14, 2014","51,540.88","51,327.12","51,655.94","51,321.27","137.24M","0.74%"
"Jul 11, 2014","51,161.33","51,122.79","51,196.85","50,887.03","126.34M","0.33%"
"Jul 10, 2014","50,994.46","51,522.76","51,522.76","50,699.06","161.15M","-0.79%"
"Jul 09, 2014","51,401.46","51,457.88","51,480.27","51,205.73","147.78M","-0.40%"
"Jul 08, 2014","51,608.33","51,829.00","51,854.84","51,490.02","175.44M","-0.52%"
"Jul 07, 2014","51,877.11","52,004.40","52,125.99","51,749.22","155.18M","-0.35%"
"Jul 04, 2014","52,060.03","51,929.46","52,060.03","51,864.08","138.74M","0.27%"
"Jul 03, 2014","51,918.44","51,914.82","52,101.34","51,678.93","319.84M","0.07%"
"Jul 02, 2014","51,883.71","51,661.45","51,978.38","51,628.32","163.78M","0.78%"
"Jul 01, 2014","51,480.19","51,051.99","51,480.19","50,947.61","129.87M","1.05%"
"Jun 30, 2014","50,945.26","50,605.43","50,945.26","50,578.06","140.68M","0.63%"
"Jun 27, 2014","50,625.37","50,757.77","50,768.52","50,527.50","129.47M","-0.27%"
"Jun 26, 2014","50,761.82","50,566.81","50,822.64","50,453.62","140.97M","0.82%"
"Jun 25, 2014","50,350.61","50,714.85","50,763.05","50,190.40","136.36M","-1.06%"
"Jun 24, 2014","50,890.92","51,058.86","51,113.67","50,733.67","577.39M","-0.33%"
"Jun 23, 2014","51,058.27","51,206.75","51,235.39","50,842.65","121.31M","-0.52%"
"Jun 20, 2014","51,322.67","51,247.67","51,397.11","51,234.42","249.31M","0.12%"
"Jun 19, 2014","51,263.50","50,937.46","51,324.14","50,860.78","268.69M","1.12%"
"Jun 18, 2014","50,693.95","51,015.57","51,040.49","50,654.01","164.61M","-0.43%"
"Jun 17, 2014","50,911.05","50,903.97","50,917.08","50,733.96","188.40M","0.29%"
"Jun 13, 2014","50,763.71","50,758.76","50,811.70","50,518.19","135.34M","0.33%"
"Jun 12, 2014","50,596.17","50,719.65","50,719.65","50,488.51","161.86M","-0.12%"
"Jun 11, 2014","50,659.44","50,824.99","50,993.35","50,659.44","180.09M","-0.15%"
"Jun 10, 2014","50,736.42","50,267.08","50,736.42","50,193.30","191.57M","1.20%"
"Jun 09, 2014","50,134.53","50,025.35","50,188.70","49,952.85","104.80M","0.40%"
