"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 26, 2015","67,236","66,500","67,290","65,634","360.90K","2.17%"
"Feb 25, 2015","65,806","66,300","66,494","65,806","650.39K","-1.43%"
"Feb 24, 2015","66,759","66,900","67,830","66,583","637.22K","0.03%"
"Feb 23, 2015","66,738","65,999","66,826","65,452","441.21K","1.32%"
"Feb 20, 2015","65,871","65,899","66,100","65,079","338.79K","-0.39%"
"Feb 19, 2015","66,128","64,700","66,128","64,464","494.30K","1.78%"
"Feb 18, 2015","64,973","65,750","65,987","64,773","403.56K","-0.16%"
"Feb 17, 2015","65,075","64,588","65,075","64,028","422.72K","0.75%"
"Feb 16, 2015","64,588","64,600","65,167","64,228","627.73K","-0.34%"
"Feb 13, 2015","64,806","65,642","65,799","64,806","318.76K","-1.28%"
"Feb 12, 2015","65,643","65,481","65,999","64,963","363.02K","0.25%"
"Feb 11, 2015","65,481","65,000","65,960","64,984","384.46K","0.14%"
"Feb 10, 2015","65,387","63,448","65,451","63,448","1.25M","3.14%"
"Feb 09, 2015","63,399","63,300","63,964","62,950","366.52K","0.04%"
"Feb 06, 2015","63,372","64,000","64,396","63,000","456.27K","-0.57%"
"Feb 05, 2015","63,738","64,587","65,000","63,738","563.09K","-1.33%"
"Feb 04, 2015","64,600","65,000","65,416","64,156","583.71K","-0.19%"
"Feb 03, 2015","64,725","65,217","65,751","64,368","533.75K","-0.42%"
"Feb 02, 2015","65,000","65,950","66,000","65,000","241.53K","-1.46%"
"Jan 30, 2015","65,960","65,501","66,600","65,501","339.77K","-0.14%"
"Jan 29, 2015","66,050","66,000","67,069","65,200","777.21K","-0.18%"
"Jan 28, 2015","66,171","65,999","66,645","65,712","307.69K","0.44%"
"Jan 27, 2015","65,884","64,807","66,431","64,807","785.68K","1.77%"
"Jan 26, 2015","64,737","64,499","65,549","64,102","516.02K","0.33%"
"Jan 23, 2015","64,525","64,345","64,918","63,760","958.09K","0.69%"
"Jan 22, 2015","64,081","64,200","64,506","63,840","414.60K","0.44%"
"Jan 21, 2015","63,802","63,616","64,321","63,350","351.16K","0.08%"
"Jan 20, 2015","63,754","63,500","64,050","63,134","363.86K","0.44%"
"Jan 19, 2015","63,474","62,951","63,563","62,301","149.90K","1.02%"
"Jan 16, 2015","62,835","62,379","63,167","61,778","305.74K","1.08%"
"Jan 15, 2015","62,164","61,810","62,531","60,289","382.33K","1.36%"
"Jan 14, 2015","61,327","62,000","63,086","60,900","433.43K","-2.01%"
"Jan 13, 2015","62,585","61,005","62,706","61,005","230.37K","2.69%"
"Jan 12, 2015","60,947","60,699","61,605","60,606","672.75K","-0.07%"
"Jan 09, 2015","60,991","61,400","62,080","60,943","412.85K","-0.76%"
"Jan 08, 2015","61,460","60,700","61,460","60,432","336.54K","0.82%"
"Jan 07, 2015","60,958","60,888","61,433","60,450","484.81K","-0.07%"
"Jan 06, 2015","61,000","61,201","61,400","60,000","394.15K","-0.57%"
"Jan 05, 2015","61,348","62,500","62,510","61,281","338.31K","-2.16%"
"Jan 02, 2015","62,701","62,775","63,513","61,991","275.27K","-0.79%"
"Dec 31, 2014","63,200","63,799","63,799","62,905","80.77K","0.62%"
"Dec 30, 2014","62,810","64,155","64,197","62,810","232.05K","-2.10%"
"Dec 29, 2014","64,155","64,050","64,393","63,800","169.17K","0.00%"
"Dec 24, 2014","64,152","63,590","64,219","63,501","50.53K","0.88%"
"Dec 23, 2014","63,590","63,792","64,377","63,501","148.58K","-0.32%"
"Dec 22, 2014","63,792","62,802","65,100","62,802","290.68K","1.58%"
"Dec 19, 2014","62,802","62,388","63,077","62,132","483.26K","1.16%"
"Dec 18, 2014","62,080","61,578","62,080","60,745","2.03M","1.49%"
"Dec 17, 2014","61,169","62,150","63,028","61,169","641.93K","-1.57%"
"Dec 15, 2014","62,144","62,500","62,900","61,942","372.09K","-2.13%"
"Dec 12, 2014","63,494","63,500","63,800","62,603","790.18K","-0.45%"
"Dec 11, 2014","63,784","64,700","65,100","63,228","602.06K","-2.03%"
"Dec 10, 2014","65,105","64,687","65,530","64,626","325.58K","0.73%"
"Dec 09, 2014","64,636","65,750","66,828","64,636","412.59K","-2.86%"
"Dec 08, 2014","66,538","66,142","66,626","65,642","549.50K","0.60%"
"Dec 05, 2014","66,143","65,899","66,333","65,065","410.36K","1.02%"
"Dec 04, 2014","65,472","66,294","66,294","65,050","308.20K","-0.77%"
"Dec 03, 2014","65,980","65,144","66,209","64,526","633.65K","0.98%"
"Dec 02, 2014","65,341","64,317","65,402","64,000","486.67K","1.59%"
"Dec 01, 2014","64,317","65,111","65,799","63,500","846.91K","-1.11%"
"Nov 28, 2014","65,037","64,400","65,101","64,350","551.77K","1.12%"
"Nov 27, 2014","64,314","64,100","64,359","63,687","376.16K","0.67%"
"Nov 26, 2014","63,889","63,947","64,762","63,834","616.58K","-0.09%"
"Nov 25, 2014","63,947","64,498","64,498","63,601","368.29K","-0.21%"
"Nov 24, 2014","64,080","63,719","64,696","63,277","306.92K","0.57%"
"Nov 21, 2014","63,719","63,800","64,100","63,113","373.52K","0.16%"
"Nov 20, 2014","63,616","64,000","64,588","63,465","531.87K","-0.70%"
"Nov 19, 2014","64,063","63,800","64,326","63,577","354.79K","0.41%"
"Nov 18, 2014","63,800","64,650","64,700","63,557","181.99K","-0.79%"
"Nov 17, 2014","64,307","63,800","64,307","63,311","341.59K","0.60%"
"Nov 14, 2014","63,926","64,771","64,776","63,897","280.52K","-1.30%"
"Nov 13, 2014","64,771","64,500","64,771","63,944","231.47K","1.05%"
"Nov 12, 2014","64,100","65,177","65,177","63,928","282.28K","-1.08%"
"Nov 11, 2014","64,800","64,500","65,180","64,304","173.08K","0.59%"
"Nov 10, 2014","64,423","63,650","64,640","63,650","360.65K","1.21%"
"Nov 07, 2014","63,652","64,500","64,894","63,500","357.77K","-0.28%"
"Nov 06, 2014","63,829","63,447","63,990","63,100","523.58K","0.60%"
"Nov 05, 2014","63,447","63,088","63,611","62,789","911.03K","0.83%"
"Nov 04, 2014","62,926","62,089","63,039","61,800","803.75K","1.35%"
"Nov 03, 2014","62,089","62,276","64,562","61,870","289.63K","-0.64%"
"Oct 31, 2014","62,489","60,670","62,489","60,458","533.55K","4.19%"
"Oct 30, 2014","59,976","60,417","60,683","59,859","295.24K","-0.93%"
"Oct 29, 2014","60,539","59,900","60,539","59,712","292.50K","1.10%"
"Oct 28, 2014","59,882","60,900","60,900","59,852","458.12K","0.13%"
"Oct 27, 2014","59,807","59,250","59,995","59,250","395.81K","0.95%"
"Oct 24, 2014","59,245","59,101","59,491","58,900","264.75K","-0.15%"
"Oct 23, 2014","59,336","59,400","59,594","58,766","469.56K","-0.28%"
"Oct 22, 2014","59,503","60,300","60,300","58,500","1.44M","-2.94%"
"Oct 21, 2014","61,306","60,900","61,342","60,311","892.10K","-0.06%"
"Oct 20, 2014","61,340","61,769","62,000","60,994","311.12K","-0.19%"
"Oct 17, 2014","61,454","60,342","61,454","59,903","420.57K","2.03%"
"Oct 16, 2014","60,230","59,932","61,024","59,728","1.17M","0.50%"
"Oct 15, 2014","59,932","60,300","60,818","59,808","696.22K","-0.61%"
"Oct 14, 2014","60,298","60,300","61,396","59,760","996.16K","-0.33%"
"Oct 13, 2014","60,500","61,000","61,007","60,176","493.34K","-0.88%"
"Oct 10, 2014","61,038","61,875","61,875","60,952","510.48K","-1.95%"
"Oct 09, 2014","62,252","62,700","63,000","62,099","382.34K","0.08%"
"Oct 08, 2014","62,202","62,300","62,499","61,628","439.87K","-0.26%"
"Oct 07, 2014","62,365","62,850","62,850","62,006","660.27K","-0.64%"
"Oct 06, 2014","62,767","63,325","63,325","62,583","302.30K","-0.30%"
"Oct 03, 2014","62,958","62,600","63,459","62,479","292.03K","0.59%"
"Oct 02, 2014","62,587","63,080","63,280","62,584","378.70K","-1.28%"
"Oct 01, 2014","63,400","63,700","64,204","63,247","352.63K","-0.52%"
"Sep 30, 2014","63,734","64,283","64,283","63,388","614.53K","-0.48%"
"Sep 29, 2014","64,040","64,477","64,477","63,735","232.00K","-0.19%"
"Sep 26, 2014","64,161","64,500","64,500","63,593","428.11K","-0.24%"
"Sep 25, 2014","64,315","65,088","65,289","64,007","345.14K","-0.42%"
"Sep 23, 2014","64,586","65,512","66,066","64,367","464.51K","-1.71%"
"Sep 22, 2014","65,712","65,469","65,900","65,182","343.83K","-0.10%"
"Sep 19, 2014","65,779","66,347","66,594","65,427","253.18K","0.46%"
"Sep 18, 2014","65,478","64,900","65,798","64,526","1.20M","1.09%"
"Sep 17, 2014","64,769","64,435","64,959","64,250","258.85K","0.98%"
"Sep 16, 2014","64,142","65,100","65,100","63,564","384.62K","-1.07%"
"Sep 15, 2014","64,839","65,143","65,356","64,660","727.10K","-0.18%"
"Sep 12, 2014","64,955","64,701","65,291","64,701","735.43K","1.14%"
"Sep 11, 2014","64,220","64,200","64,500","63,944","403.21K","0.54%"
"Sep 10, 2014","63,878","63,352","64,017","63,000","511.97K","0.99%"
"Sep 09, 2014","63,253","62,231","63,988","62,231","323.46K","0.93%"
"Sep 08, 2014","62,673","62,500","62,673","61,775","485.89K","-0.01%"
"Sep 05, 2014","62,680","63,100","63,100","62,426","607.97K","-0.76%"
"Sep 04, 2014","63,163","62,999","63,175","62,287","482.18K","0.24%"
"Sep 03, 2014","63,010","63,250","63,635","63,010","364.53K","-0.54%"
"Sep 02, 2014","63,354","63,200","63,617","63,000","365.83K","0.56%"
"Sep 01, 2014","63,000","62,550","63,184","62,550","163.90K","0.64%"
"Aug 29, 2014","62,602","62,308","62,850","62,308","445.94K","0.29%"
"Aug 28, 2014","62,419","62,100","62,572","62,100","256.09K","0.51%"
"Aug 27, 2014","62,103","62,624","62,624","61,880","342.55K","-0.66%"
"Aug 26, 2014","62,517","63,150","63,167","62,341","475.96K","-0.59%"
"Aug 25, 2014","62,890","62,247","62,890","62,089","128.61K","1.41%"
"Aug 22, 2014","62,017","62,300","62,512","61,847","304.95K","-0.45%"
"Aug 21, 2014","62,299","62,419","62,933","62,250","217.54K","-0.19%"
"Aug 20, 2014","62,419","62,500","62,649","62,240","276.91K","0.08%"
"Aug 19, 2014","62,366","62,835","62,893","62,236","186.87K","0.10%"
"Aug 18, 2014","62,301","61,800","62,349","61,508","197.88K","0.00%"
"Aug 15, 2014","62,300","62,000","62,642","61,628","337.01K","0.90%"
"Aug 14, 2014","61,743","61,499","62,058","61,258","435.23K","0.65%"
"Aug 13, 2014","61,343","62,000","62,300","61,212","637.65K","-0.39%"
"Aug 12, 2014","61,584","61,900","61,908","61,495","406.96K","-0.51%"
"Aug 11, 2014","61,900","61,450","62,199","61,450","285.05K","0.89%"
"Aug 08, 2014","61,355","61,400","61,797","61,200","512.96K","-1.12%"
"Aug 07, 2014","62,053","62,267","62,472","61,785","311.62K","-0.67%"
"Aug 06, 2014","62,472","62,376","62,472","61,878","395.24K","0.16%"
"Aug 05, 2014","62,371","61,786","62,461","61,509","429.83K","1.65%"
"Aug 04, 2014","61,358","62,025","62,080","61,358","323.98K","-0.85%"
"Aug 01, 2014","61,883","63,000","63,200","61,697","556.15K","-1.82%"
"Jul 31, 2014","63,032","63,450","63,742","63,008","553.61K","-1.05%"
"Jul 30, 2014","63,698","63,750","63,894","63,452","327.01K","-0.22%"
"Jul 29, 2014","63,839","63,805","64,186","63,790","442.94K","0.38%"
"Jul 28, 2014","63,599","63,121","63,989","63,121","265.89K","0.91%"
"Jul 25, 2014","63,026","63,275","63,600","62,926","254.92K","-0.39%"
"Jul 24, 2014","63,275","64,461","64,461","63,180","500.33K","-0.69%"
"Jul 23, 2014","63,715","63,188","63,790","63,188","451.95K","0.24%"
"Jul 22, 2014","63,561","63,682","63,958","63,492","625.42K","0.06%"
"Jul 21, 2014","63,526","63,999","63,999","63,333","492.08K","-0.95%"
"Jul 18, 2014","64,134","65,200","65,200","64,134","473.18K","-0.72%"
"Jul 17, 2014","64,600","63,900","64,856","63,900","428.62K","1.10%"
"Jul 16, 2014","63,897","64,500","65,242","63,897","513.04K","-1.38%"
"Jul 15, 2014","64,793","65,646","66,000","64,640","397.02K","-1.54%"
"Jul 14, 2014","65,804","64,780","66,005","64,780","485.36K","1.58%"
"Jul 11, 2014","64,780","65,500","66,013","64,611","539.85K","0.10%"
"Jul 10, 2014","64,713","64,895","65,196","64,516","727.06K","-0.38%"
"Jul 09, 2014","64,960","65,300","65,300","64,698","498.09K","-0.88%"
"Jul 08, 2014","65,537","66,128","66,182","65,162","360.65K","-0.87%"
"Jul 07, 2014","66,115","66,400","66,750","66,023","285.70K","-0.65%"
"Jul 04, 2014","66,547","65,906","66,589","65,778","284.85K","1.14%"
"Jul 03, 2014","65,800","65,072","66,000","65,072","297.43K","1.10%"
"Jul 02, 2014","65,083","64,477","65,185","64,298","524.41K","1.26%"
"Jul 01, 2014","64,271","63,386","64,302","63,172","259.27K","1.33%"
"Jun 30, 2014","63,425","63,100","63,425","62,612","479.85K","0.69%"
"Jun 27, 2014","62,990","63,000","63,367","62,715","579.66K","-0.21%"
"Jun 26, 2014","63,121","63,432","63,633","62,300","684.21K","-0.49%"
"Jun 25, 2014","63,432","63,968","64,200","63,150","380.99K","-0.89%"
"Jun 24, 2014","64,000","64,077","64,370","63,620","466.55K","-0.25%"
"Jun 23, 2014","64,160","65,300","65,452","64,050","283.64K","-2.30%"
"Jun 20, 2014","65,673","65,500","65,775","65,294","497.10K","0.31%"
"Jun 19, 2014","65,471","64,640","65,471","64,350","1.27M","1.55%"
"Jun 18, 2014","64,474","65,368","65,684","64,474","586.23K","-0.81%"
"Jun 17, 2014","65,000","64,189","65,037","64,189","415.25K","0.85%"
"Jun 13, 2014","64,450","64,350","64,782","63,971","523.84K","0.61%"
"Jun 12, 2014","64,057","64,200","64,567","63,862","592.47K","0.42%"
"Jun 11, 2014","63,792","63,980","64,341","63,717","794.37K","0.52%"
"Jun 10, 2014","63,460","63,316","63,500","62,906","995.91K","0.46%"
"Jun 09, 2014","63,168","62,902","63,231","62,817","235.74K","0.43%"
"Jun 06, 2014","62,900","63,598","63,606","62,775","382.28K","-1.11%"
"Jun 05, 2014","63,606","64,055","64,298","63,202","515.62K","-1.13%"
"Jun 04, 2014","64,335","64,200","64,597","64,118","586.06K","0.45%"
"Jun 03, 2014","64,045","64,100","64,200","63,155","733.67K","0.10%"
"Jun 02, 2014","63,980","64,000","64,154","63,351","922.09K","-0.40%"
"May 30, 2014","64,237","62,479","64,237","62,479","361.59K","2.81%"
"May 29, 2014","62,479","62,200","62,814","62,024","347.15K","0.54%"
"May 28, 2014","62,144","62,250","62,352","61,760","408.70K","0.07%"
"May 27, 2014","62,100","61,872","62,288","61,500","621.33K","0.12%"
"May 26, 2014","62,024","61,012","62,024","61,012","169.53K","1.68%"
"May 23, 2014","61,000","61,990","62,000","60,942","477.09K","-1.58%"
"May 22, 2014","61,980","62,025","63,540","61,955","603.99K","0.26%"
"May 21, 2014","61,817","61,600","62,200","61,600","337.93K","0.28%"
"May 20, 2014","61,643","61,481","61,855","61,250","341.07K","0.26%"
"May 19, 2014","61,481","60,945","62,101","60,945","476.36K","0.29%"
"May 16, 2014","61,304","60,600","61,552","60,216","817.97K","1.51%"
"May 15, 2014","60,390","60,025","60,593","59,429","517.50K","0.66%"
"May 14, 2014","59,994","60,650","60,650","59,355","1.13M","-0.17%"
"May 13, 2014","60,094","60,580","60,723","59,650","486.43K","-0.64%"
"May 12, 2014","60,479","60,670","60,853","60,365","399.95K","1.20%"
"May 09, 2014","59,761","60,193","60,389","59,693","425.15K","-0.89%"
"May 08, 2014","60,300","60,800","60,984","60,141","416.09K","-0.05%"
"May 06, 2014","60,331","60,448","60,567","59,988","523.25K","-0.00%"
"May 05, 2014","60,333","60,200","60,898","59,721","230.84K","0.47%"
"May 02, 2014","60,050","61,122","61,122","59,836","341.28K","-0.86%"
"Apr 30, 2014","60,568","61,400","61,750","60,294","1.05M","-1.72%"
"Apr 29, 2014","61,631","62,000","62,080","61,370","524.38K","1.13%"
"Apr 25, 2014","60,945","61,054","61,339","60,657","841.74K","-0.18%"
"Apr 24, 2014","61,052","60,885","61,137","60,176","497.01K","0.27%"
"Apr 23, 2014","60,885","61,171","61,409","60,812","547.28K","-0.14%"
"Apr 22, 2014","60,973","59,850","61,074","59,850","1.42M","1.63%"
"Apr 17, 2014","59,995","60,400","60,400","59,601","512.59K","-0.67%"
"Apr 16, 2014","60,400","60,750","60,896","60,225","2.05M","-0.55%"
"Apr 15, 2014","60,734","60,623","60,900","60,400","785.98K","0.23%"
"Apr 14, 2014","60,596","59,377","61,400","59,377","1.00M","2.07%"
"Apr 11, 2014","59,367","59,797","60,049","59,310","565.38K","-0.60%"
"Apr 10, 2014","59,728","59,722","59,874","59,159","978.70K","-0.20%"
"Apr 09, 2014","59,850","59,449","60,084","59,224","520.51K","0.76%"
"Apr 08, 2014","59,400","58,000","59,421","57,555","529.74K","2.31%"
"Apr 07, 2014","58,058","58,325","58,800","58,005","291.48K","-1.08%"
"Apr 04, 2014","58,691","58,915","59,332","58,314","375.29K","0.25%"
"Apr 03, 2014","58,542","59,400","59,400","58,420","410.00K","-0.03%"
"Apr 02, 2014","58,560","58,600","58,950","58,291","413.16K","0.26%"
"Apr 01, 2014","58,409","58,600","58,768","58,146","390.35K","-0.61%"
"Mar 31, 2014","58,768","59,012","59,374","58,768","1.66M","-0.04%"
"Mar 28, 2014","58,792","57,454","58,935","57,454","1.22M","2.33%"
"Mar 27, 2014","57,454","57,354","57,900","57,104","659.20K","0.22%"
"Mar 26, 2014","57,328","57,644","58,073","57,272","580.63K","-0.55%"
"Mar 25, 2014","57,644","57,320","58,038","57,320","539.15K","0.09%"
"Mar 24, 2014","57,594","58,000","58,000","57,323","795.13K","-0.80%"
"Mar 20, 2014","58,056","57,995","58,913","57,450","1.43M","-0.11%"
"Mar 19, 2014","58,120","58,264","58,264","57,384","793.86K","0.19%"
"Mar 18, 2014","58,010","57,265","58,100","56,589","581.83K","0.85%"
"Mar 17, 2014","57,519","57,589","57,757","56,644","900.48K","-0.41%"
"Mar 14, 2014","57,757","57,450","57,950","57,200","1.40M","0.39%"
"Mar 13, 2014","57,534","58,349","58,357","57,400","715.61K","-1.46%"
"Mar 12, 2014","58,384","58,000","58,988","57,964","763.06K","0.35%"
"Mar 11, 2014","58,180","57,900","58,392","57,501","426.96K","0.51%"
"Mar 10, 2014","57,882","57,899","58,150","57,484","356.16K","-2.53%"
"Mar 07, 2014","59,383","59,001","59,530","58,700","1.08M","0.42%"
"Mar 06, 2014","59,133","60,000","60,000","58,821","1.23M","-1.23%"
"Mar 05, 2014","59,868","58,800","60,062","58,605","824.78K","1.64%"
"Mar 04, 2014","58,904","58,100","59,476","58,000","695.57K","1.38%"
"Mar 03, 2014","58,100","57,865","58,384","57,449","396.95K","-0.11%"
"Feb 28, 2014","58,165","57,499","58,537","57,499","724.35K","1.42%"
"Feb 27, 2014","57,350","57,282","58,899","56,250","886.16K","0.01%"
"Feb 26, 2014","57,347","57,100","57,521","56,256","478.59K","1.21%"
"Feb 25, 2014","56,661","57,002","57,979","56,282","587.36K","-0.79%"
"Feb 24, 2014","57,110","57,380","57,477","56,799","356.71K","-0.64%"
"Feb 21, 2014","57,480","57,946","58,398","57,480","334.42K","-0.55%"
"Feb 20, 2014","57,800","57,120","57,998","56,800","1.31M","1.67%"
"Feb 19, 2014","56,850","56,890","57,246","56,458","1.05M","0.37%"
"Feb 18, 2014","56,642","56,201","56,642","56,049","419.49K","0.69%"
"Feb 17, 2014","56,252","55,264","56,493","55,264","339.01K","1.79%"
"Feb 14, 2014","55,264","55,750","55,944","55,001","312.08K","-0.72%"
"Feb 13, 2014","55,664","54,105","56,430","54,105","810.81K","2.55%"
"Feb 12, 2014","54,281","54,331","54,714","53,786","475.41K","0.21%"
"Feb 11, 2014","54,165","54,150","54,537","53,815","607.04K","0.47%"
"Feb 10, 2014","53,910","53,500","54,000","52,995","942.26K","1.15%"
"Feb 07, 2014","53,296","52,990","53,349","52,650","1.28M","0.94%"
"Feb 06, 2014","52,800","52,350","52,935","52,329","1.03M","0.61%"
"Feb 05, 2014","52,482","52,900","53,001","52,344","1.22M","-0.81%"
"Feb 04, 2014","52,909","53,001","53,352","52,777","1.48M","-1.47%"
"Feb 03, 2014","53,700","53,384","53,737","52,981","832.84K","0.59%"
"Jan 31, 2014","53,384","53,699","54,411","53,052","1.38M","-0.48%"
"Jan 30, 2014","53,641","54,408","54,853","53,357","1.07M","-1.83%"
"Jan 29, 2014","54,640","54,580","55,606","54,042","884.04K","-0.89%"
"Jan 28, 2014","55,128","55,700","56,000","54,655","648.19K","-1.92%"
"Jan 27, 2014","56,207","56,400","57,061","55,926","906.97K","-0.87%"
"Jan 24, 2014","56,703","57,100","57,686","56,500","488.76K","-0.78%"
"Jan 23, 2014","57,146","57,000","58,000","57,000","695.81K","0.16%"
"Jan 22, 2014","57,057","56,400","57,139","55,887","485.95K","1.36%"
"Jan 21, 2014","56,291","55,488","56,371","55,457","432.34K","1.45%"
"Jan 20, 2014","55,488","54,800","55,501","54,531","506.22K","1.16%"
"Jan 17, 2014","54,852","55,000","55,331","54,564","561.48K","-0.21%"
"Jan 16, 2014","54,970","55,000","55,199","54,559","502.62K","0.24%"
"Jan 15, 2014","54,837","54,600","55,302","54,368","585.60K","0.43%"
"Jan 14, 2014","54,600","53,450","54,900","53,302","743.24K","2.60%"
"Jan 13, 2014","53,216","54,680","54,700","53,216","1.21M","-2.71%"
"Jan 10, 2014","54,701","55,742","55,894","54,500","534.15K","-1.35%"
"Jan 09, 2014","55,448","56,000","56,261","55,401","304.60K","-0.56%"
"Jan 08, 2014","55,759","55,999","55,999","54,232","479.95K","0.00%"
"Jan 07, 2014","55,757","56,283","56,373","55,716","413.16K","-0.69%"
"Jan 06, 2014","56,144","56,000","56,900","55,909","284.12K","0.42%"
"Jan 03, 2014","55,909","56,000","56,467","55,702","105.05K","-0.60%"
"Jan 02, 2014","56,246","56,175","56,957","56,026","285.94K","0.42%"
"Dec 31, 2013","56,013","55,450","56,017","54,855","113.53K","0.97%"
"Dec 30, 2013","55,473","56,000","56,489","55,262","260.68K","-0.90%"
"Dec 27, 2013","55,977","54,606","56,190","54,606","234.31K","2.51%"
"Dec 24, 2013","54,606","54,200","54,775","53,958","89.00K","1.20%"
"Dec 23, 2013","53,958","54,008","54,600","53,850","398.65K","-0.45%"
"Dec 20, 2013","54,201","54,500","54,783","54,060","545.55K","-0.05%"
"Dec 19, 2013","54,227","54,001","54,389","53,907","1.25M","0.65%"
"Dec 18, 2013","53,875","53,300","53,994","53,104","821.77K","1.08%"
"Dec 17, 2013","53,300","52,600","53,499","52,600","951.42K","1.33%"
"Dec 13, 2013","52,600","53,700","53,700","52,282","771.73K","-1.48%"
"Dec 12, 2013","53,392","53,700","54,248","53,178","909.80K","-0.76%"
"Dec 11, 2013","53,801","53,770","54,250","53,731","532.55K","-0.05%"
"Dec 10, 2013","53,829","54,004","54,321","53,759","626.14K","-0.30%"
"Dec 09, 2013","53,992","54,200","54,343","53,587","621.04K","-0.25%"
"Dec 06, 2013","54,129","54,500","55,199","54,129","586.49K","-0.68%"
"Dec 05, 2013","54,500","54,750","55,472","54,500","512.86K","-0.43%"
"Dec 04, 2013","54,737","54,150","54,910","54,150","837.70K","1.31%"
"Dec 03, 2013","54,027","54,300","54,594","54,000","631.54K","-0.45%"
"Dec 02, 2013","54,273","54,200","54,588","54,200","362.57K","0.09%"
"Nov 29, 2013","54,223","54,300","54,462","53,900","575.24K","-0.35%"
"Nov 28, 2013","54,416","54,599","54,750","53,751","601.59K","-0.54%"
"Nov 27, 2013","54,710","53,794","54,710","53,502","477.33K","1.70%"
"Nov 26, 2013","53,794","53,680","54,112","53,300","341.08K","0.21%"
"Nov 25, 2013","53,680","53,569","53,938","53,364","380.89K","0.30%"
"Nov 22, 2013","53,520","53,988","54,489","53,434","480.96K","-0.87%"
"Nov 21, 2013","53,988","54,920","54,920","53,668","168.82K","-1.99%"
"Nov 20, 2013","55,085","55,400","55,400","54,777","303.43K","-0.59%"
"Nov 19, 2013","55,410","55,000","55,410","54,874","617.28K","0.23%"
"Nov 18, 2013","55,285","55,400","55,645","55,000","268.12K","-0.24%"
"Nov 15, 2013","55,417","55,950","56,395","55,287","550.61K","-1.33%"
"Nov 14, 2013","56,165","56,500","56,650","56,011","241.71K","0.35%"
"Nov 13, 2013","55,970","56,350","56,650","55,743","498.85K","-1.03%"
"Nov 12, 2013","56,550","57,128","57,200","56,345","343.35K","-0.53%"
"Nov 11, 2013","56,849","57,000","57,100","56,700","373.08K","-0.00%"
"Nov 08, 2013","56,851","56,578","56,947","56,124","622.98K","0.22%"
"Nov 07, 2013","56,725","56,750","57,050","56,455","614.55K","-0.04%"
"Nov 06, 2013","56,750","56,199","56,794","56,012","866.24K","1.08%"
"Nov 05, 2013","56,141","55,577","56,282","55,501","655.99K","1.01%"
"Nov 04, 2013","55,577","55,589","56,040","55,542","349.67K","0.06%"
"Nov 01, 2013","55,541","55,400","55,695","55,124","341.72K","0.25%"
"Oct 31, 2013","55,400","54,500","55,477","54,474","572.90K","1.47%"
"Oct 30, 2013","54,600","54,705","54,900","54,421","1.54M","0.37%"
"Oct 29, 2013","54,400","54,516","55,297","54,255","562.50K","-0.21%"
"Oct 28, 2013","54,516","54,065","54,721","54,056","469.30K","0.64%"
"Oct 25, 2013","54,170","53,632","54,241","53,450","349.34K","1.45%"
"Oct 24, 2013","53,394","53,888","54,001","53,394","387.97K","0.18%"
"Oct 23, 2013","53,300","53,401","53,843","52,850","483.62K","-0.22%"
"Oct 22, 2013","53,418","52,990","54,086","52,911","956.81K","0.98%"
"Oct 21, 2013","52,900","52,540","52,916","52,540","806.36K","0.69%"
"Oct 18, 2013","52,537","52,325","52,844","52,161","707.04K","0.61%"
"Oct 17, 2013","52,219","51,305","52,237","51,250","876.98K","1.79%"
"Oct 16, 2013","51,300","51,499","51,625","51,200","1.30M","0.00%"
"Oct 15, 2013","51,300","51,695","51,950","51,202","1.01M","-0.77%"
"Oct 14, 2013","51,700","51,000","51,839","51,000","358.72K","1.09%"
"Oct 11, 2013","51,144","51,350","51,500","50,737","907.31K","-0.21%"
"Oct 10, 2013","51,250","51,250","51,500","51,006","581.61K","0.28%"
"Oct 09, 2013","51,106","51,353","51,423","50,928","1.13M","-0.92%"
"Oct 08, 2013","51,579","51,520","51,766","51,154","595.97K","0.43%"
"Oct 07, 2013","51,356","51,690","51,700","51,137","883.57K","-0.67%"
"Oct 04, 2013","51,700","51,980","51,980","51,593","1.63M","-0.58%"
"Oct 03, 2013","52,000","52,500","52,500","51,680","2.08M","0.10%"
"Oct 02, 2013","51,950","52,960","52,960","51,919","1.44M","-1.04%"
"Oct 01, 2013","52,497","53,000","53,141","52,260","951.96K","-2.00%"
"Sep 30, 2013","53,569","53,367","53,756","53,010","915.66K","-0.19%"
"Sep 27, 2013","53,670","53,200","54,236","53,000","557.96K","0.76%"
"Sep 26, 2013","53,263","52,960","53,478","52,960","792.72K","0.72%"
"Sep 25, 2013","52,880","52,700","52,880","52,012","1.04M","-0.18%"
"Sep 23, 2013","52,975","53,023","53,574","52,900","449.01K","-0.24%"
"Sep 20, 2013","53,100","52,500","53,115","52,313","1.03M","1.07%"
"Sep 19, 2013","52,536","52,168","53,032","52,144","1.58M","0.53%"
"Sep 18, 2013","52,258","52,419","52,743","52,065","1.02M","-0.56%"
"Sep 17, 2013","52,550","52,180","52,834","52,180","1.56M","0.31%"
"Sep 16, 2013","52,385","52,277","52,443","51,940","466.14K","0.64%"
"Sep 13, 2013","52,050","52,200","52,354","51,964","257.91K","-0.16%"
"Sep 12, 2013","52,135","52,080","52,401","52,021","827.54K","0.16%"
